idx,NpcGuid,ItemNo,Gem1,GemCount1,Gem2,GemCount2,Gem3,GemCount3,Gem4,GemCount4,Gem5,GemCount5,CP
1405,BE9051CE-D418-4CE1-B957-9B84678C10CD,340610200,49000550,4,0,0,0,0,0,0,0,0,7000
1406,BE9051CE-D418-4CE1-B957-9B84678C10CD,340610230,49000550,6,0,0,0,0,0,0,0,0,11000
1407,C0809087-908D-49B9-9267-30244C54FD36,147100140,49000550,3,0,0,0,0,0,0,0,0,4000
1408,C0809087-908D-49B9-9267-30244C54FD36,147100170,49000550,4,0,0,0,0,0,0,0,0,6000
1409,C0809087-908D-49B9-9267-30244C54FD36,147100200,49000550,5,0,0,0,0,0,0,0,0,8500
1410,C0809087-908D-49B9-9267-30244C54FD36,147100230,49000550,6,0,0,0,0,0,0,0,0,11000
1411,C0809087-908D-49B9-9267-30244C54FD36,147100260,49000550,9,0,0,0,0,0,0,0,0,17000
1412,C0809087-908D-49B9-9267-30244C54FD36,147200140,49000550,3,0,0,0,0,0,0,0,0,4000
1413,C0809087-908D-49B9-9267-30244C54FD36,147200170,49000550,4,0,0,0,0,0,0,0,0,6000
1414,C0809087-908D-49B9-9267-30244C54FD36,147200200,49000550,5,0,0,0,0,0,0,0,0,8500
1415,C0809087-908D-49B9-9267-30244C54FD36,147200230,49000550,6,0,0,0,0,0,0,0,0,11000
1416,C0809087-908D-49B9-9267-30244C54FD36,147200260,49000550,9,0,0,0,0,0,0,0,0,17000
1417,C0809087-908D-49B9-9267-30244C54FD36,147300140,49000550,3,0,0,0,0,0,0,0,0,4000
1418,C0809087-908D-49B9-9267-30244C54FD36,147300170,49000550,4,0,0,0,0,0,0,0,0,6000
1419,C0809087-908D-49B9-9267-30244C54FD36,147300200,49000550,5,0,0,0,0,0,0,0,0,8500
1420,C0809087-908D-49B9-9267-30244C54FD36,147300230,49000550,6,0,0,0,0,0,0,0,0,11000
1421,C0809087-908D-49B9-9267-30244C54FD36,147300260,49000550,9,0,0,0,0,0,0,0,0,17000
1422,C0809087-908D-49B9-9267-30244C54FD36,147400140,49000550,1,0,0,0,0,0,0,0,0,2000
1423,C0809087-908D-49B9-9267-30244C54FD36,147400170,49000550,2,0,0,0,0,0,0,0,0,3000
1424,C0809087-908D-49B9-9267-30244C54FD36,147400200,49000550,2,0,0,0,0,0,0,0,0,4000
1425,C0809087-908D-49B9-9267-30244C54FD36,147400230,49000550,4,0,0,0,0,0,0,0,0,7000
1426,C0809087-908D-49B9-9267-30244C54FD36,147400260,49000550,6,0,0,0,0,0,0,0,0,11000
1427,C0809087-908D-49B9-9267-30244C54FD36,147500140,49000550,1,0,0,0,0,0,0,0,0,2000
1428,C0809087-908D-49B9-9267-30244C54FD36,147500170,49000550,2,0,0,0,0,0,0,0,0,3000
1429,C0809087-908D-49B9-9267-30244C54FD36,147500200,49000550,2,0,0,0,0,0,0,0,0,4000
1430,C0809087-908D-49B9-9267-30244C54FD36,147500230,49000550,4,0,0,0,0,0,0,0,0,7000
1431,C0809087-908D-49B9-9267-30244C54FD36,147500260,49000550,6,0,0,0,0,0,0,0,0,11000
1432,C0809087-908D-49B9-9267-30244C54FD36,147600140,49000550,1,0,0,0,0,0,0,0,0,2000
1433,C0809087-908D-49B9-9267-30244C54FD36,147600170,49000550,2,0,0,0,0,0,0,0,0,3000
1434,C0809087-908D-49B9-9267-30244C54FD36,147600200,49000550,2,0,0,0,0,0,0,0,0,4000
1435,C0809087-908D-49B9-9267-30244C54FD36,147600230,49000550,4,0,0,0,0,0,0,0,0,7000
1436,C0809087-908D-49B9-9267-30244C54FD36,147600260,49000550,6,0,0,0,0,0,0,0,0,11000
1437,C0809087-908D-49B9-9267-30244C54FD36,148100120,49000550,3,0,0,0,0,0,0,0,0,4000
1438,C0809087-908D-49B9-9267-30244C54FD36,148100150,49000550,4,0,0,0,0,0,0,0,0,6000
1439,C0809087-908D-49B9-9267-30244C54FD36,148100180,49000550,5,0,0,0,0,0,0,0,0,8500
1440,C0809087-908D-49B9-9267-30244C54FD36,148100210,49000550,6,0,0,0,0,0,0,0,0,11000
1441,C0809087-908D-49B9-9267-30244C54FD36,148100240,49000550,14,0,0,0,0,0,0,0,0,26000
1442,C0809087-908D-49B9-9267-30244C54FD36,148200120,49000550,3,0,0,0,0,0,0,0,0,4000
1443,C0809087-908D-49B9-9267-30244C54FD36,148200150,49000550,4,0,0,0,0,0,0,0,0,6000
1444,C0809087-908D-49B9-9267-30244C54FD36,148200180,49000550,5,0,0,0,0,0,0,0,0,8500
1445,C0809087-908D-49B9-9267-30244C54FD36,148200210,49000550,6,0,0,0,0,0,0,0,0,11000
1446,C0809087-908D-49B9-9267-30244C54FD36,148200240,49000550,14,0,0,0,0,0,0,0,0,26000
1447,C0809087-908D-49B9-9267-30244C54FD36,148300120,49000550,3,0,0,0,0,0,0,0,0,4000
1448,C0809087-908D-49B9-9267-30244C54FD36,148300150,49000550,4,0,0,0,0,0,0,0,0,6000
1449,C0809087-908D-49B9-9267-30244C54FD36,148300180,49000550,5,0,0,0,0,0,0,0,0,8500
1450,C0809087-908D-49B9-9267-30244C54FD36,148300210,49000550,6,0,0,0,0,0,0,0,0,11000
1451,C0809087-908D-49B9-9267-30244C54FD36,148300240,49000550,14,0,0,0,0,0,0,0,0,26000
1452,C0809087-908D-49B9-9267-30244C54FD36,148400120,49000550,1,0,0,0,0,0,0,0,0,2000
1453,C0809087-908D-49B9-9267-30244C54FD36,148400150,49000550,2,0,0,0,0,0,0,0,0,3000
1454,C0809087-908D-49B9-9267-30244C54FD36,148400180,49000550,2,0,0,0,0,0,0,0,0,4000
1455,C0809087-908D-49B9-9267-30244C54FD36,148400210,49000550,4,0,0,0,0,0,0,0,0,7000
1456,C0809087-908D-49B9-9267-30244C54FD36,148400240,49000550,9,0,0,0,0,0,0,0,0,17000
1457,C0809087-908D-49B9-9267-30244C54FD36,148500120,49000550,1,0,0,0,0,0,0,0,0,2000
1458,C0809087-908D-49B9-9267-30244C54FD36,148500150,49000550,2,0,0,0,0,0,0,0,0,3000
1459,C0809087-908D-49B9-9267-30244C54FD36,148500180,49000550,2,0,0,0,0,0,0,0,0,4000
1460,C0809087-908D-49B9-9267-30244C54FD36,148500210,49000550,4,0,0,0,0,0,0,0,0,7000
1461,C0809087-908D-49B9-9267-30244C54FD36,148500240,49000550,9,0,0,0,0,0,0,0,0,17000
1462,C0809087-908D-49B9-9267-30244C54FD36,148600120,49000550,1,0,0,0,0,0,0,0,0,2000
1463,C0809087-908D-49B9-9267-30244C54FD36,148600150,49000550,2,0,0,0,0,0,0,0,0,3000
1464,C0809087-908D-49B9-9267-30244C54FD36,148600180,49000550,2,0,0,0,0,0,0,0,0,4000
1465,C0809087-908D-49B9-9267-30244C54FD36,148600210,49000550,4,0,0,0,0,0,0,0,0,7000
1466,C0809087-908D-49B9-9267-30244C54FD36,148600240,49000550,9,0,0,0,0,0,0,0,0,17000
1467,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,141100120,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1468,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,141200120,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1469,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,141300120,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1470,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,141400120,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1471,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,141500120,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1472,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,141600120,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1473,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,142100100,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1474,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,142200100,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1475,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,142300100,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1476,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,142400100,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1477,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,142500100,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1478,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,142600100,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1479,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,143100120,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1480,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,143200120,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1481,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,143300120,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1482,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,143400120,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1483,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,143500120,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1484,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,143600120,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1485,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,144100100,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1486,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,144200100,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1487,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,144300100,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1488,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,144400100,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1489,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,144500100,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1490,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,144600100,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1491,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,145100120,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1492,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,145200120,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1493,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,145300120,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1494,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,145400120,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1495,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,145500120,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1496,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,145600120,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1497,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,146100100,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1498,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,146200100,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1499,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,146300100,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1500,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,146400100,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1501,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,146500100,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1502,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,146600100,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1503,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,147100120,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1504,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,147200120,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1505,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,147300120,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1506,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,147400120,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1507,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,147500120,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1508,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,147600120,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1509,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,148100100,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1510,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,148200100,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1511,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,148300100,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1512,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,148400100,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1513,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,148500100,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1514,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,148600100,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1515,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,330110090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1516,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,330210090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1517,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,330310090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1518,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,330410090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1519,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,330510090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1520,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,330610090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1521,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,340110090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1522,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,340210090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1523,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,340310090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1524,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,340410090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1525,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,340510090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1526,C2E354A7-B73F-4E11-8A97-57F1F3C7C1CE,340610090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1527,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143100140,49000550,3,0,0,0,0,0,0,0,0,4000
1528,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143100170,49000550,4,0,0,0,0,0,0,0,0,6000
1529,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143100200,49000550,5,0,0,0,0,0,0,0,0,8500
1530,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143100230,49000550,6,0,0,0,0,0,0,0,0,11000
1531,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143100260,49000550,9,0,0,0,0,0,0,0,0,17000
1532,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143200140,49000550,3,0,0,0,0,0,0,0,0,4000
1533,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143200170,49000550,4,0,0,0,0,0,0,0,0,6000
1534,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143200200,49000550,5,0,0,0,0,0,0,0,0,8500
1535,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143200230,49000550,6,0,0,0,0,0,0,0,0,11000
1536,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143200260,49000550,9,0,0,0,0,0,0,0,0,17000
1537,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143300140,49000550,3,0,0,0,0,0,0,0,0,4000
1538,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143300170,49000550,4,0,0,0,0,0,0,0,0,6000
1539,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143300200,49000550,5,0,0,0,0,0,0,0,0,8500
1540,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143300230,49000550,6,0,0,0,0,0,0,0,0,11000
1541,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143300260,49000550,9,0,0,0,0,0,0,0,0,17000
1542,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143400140,49000550,1,0,0,0,0,0,0,0,0,2000
1543,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143400170,49000550,2,0,0,0,0,0,0,0,0,3000
1544,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143400200,49000550,2,0,0,0,0,0,0,0,0,4000
1545,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143400230,49000550,4,0,0,0,0,0,0,0,0,7000
1546,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143400260,49000550,6,0,0,0,0,0,0,0,0,11000
1547,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143500140,49000550,1,0,0,0,0,0,0,0,0,2000
1548,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143500170,49000550,2,0,0,0,0,0,0,0,0,3000
1549,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143500200,49000550,2,0,0,0,0,0,0,0,0,4000
1550,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143500230,49000550,4,0,0,0,0,0,0,0,0,7000
1551,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143500260,49000550,6,0,0,0,0,0,0,0,0,11000
1552,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143600140,49000550,1,0,0,0,0,0,0,0,0,2000
1553,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143600170,49000550,2,0,0,0,0,0,0,0,0,3000
1554,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143600200,49000550,2,0,0,0,0,0,0,0,0,4000
1555,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143600230,49000550,4,0,0,0,0,0,0,0,0,7000
1556,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,143600260,49000550,6,0,0,0,0,0,0,0,0,11000
1557,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144100120,49000550,3,0,0,0,0,0,0,0,0,4000
1558,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144100150,49000550,4,0,0,0,0,0,0,0,0,6000
1559,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144100180,49000550,5,0,0,0,0,0,0,0,0,8500
1560,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144100210,49000550,6,0,0,0,0,0,0,0,0,11000
1561,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144100240,49000550,14,0,0,0,0,0,0,0,0,26000
1562,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144200120,49000550,3,0,0,0,0,0,0,0,0,4000
1563,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144200150,49000550,4,0,0,0,0,0,0,0,0,6000
1564,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144200180,49000550,5,0,0,0,0,0,0,0,0,8500
1565,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144200210,49000550,6,0,0,0,0,0,0,0,0,11000
1566,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144200240,49000550,14,0,0,0,0,0,0,0,0,26000
1567,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144300120,49000550,3,0,0,0,0,0,0,0,0,4000
1568,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144300150,49000550,4,0,0,0,0,0,0,0,0,6000
1569,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144300180,49000550,5,0,0,0,0,0,0,0,0,8500
1570,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144300210,49000550,6,0,0,0,0,0,0,0,0,11000
1571,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144300240,49000550,14,0,0,0,0,0,0,0,0,26000
1572,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144400120,49000550,1,0,0,0,0,0,0,0,0,2000
1573,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144400150,49000550,2,0,0,0,0,0,0,0,0,3000
1574,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144400180,49000550,2,0,0,0,0,0,0,0,0,4000
1575,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144400210,49000550,4,0,0,0,0,0,0,0,0,7000
1576,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144400240,49000550,9,0,0,0,0,0,0,0,0,17000
1577,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144500120,49000550,1,0,0,0,0,0,0,0,0,2000
1578,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144500150,49000550,2,0,0,0,0,0,0,0,0,3000
1579,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144500180,49000550,2,0,0,0,0,0,0,0,0,4000
1580,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144500210,49000550,4,0,0,0,0,0,0,0,0,7000
1581,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144500240,49000550,9,0,0,0,0,0,0,0,0,17000
1582,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144600120,49000550,1,0,0,0,0,0,0,0,0,2000
1583,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144600150,49000550,2,0,0,0,0,0,0,0,0,3000
1584,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144600180,49000550,2,0,0,0,0,0,0,0,0,4000
1585,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144600210,49000550,4,0,0,0,0,0,0,0,0,7000
1586,C314BA26-6FAC-4CAE-9B6D-AB19C14D2517,144600240,49000550,9,0,0,0,0,0,0,0,0,17000
1587,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,141100240,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
1588,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,141200240,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
1589,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,141300240,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
1590,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,141400240,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
1591,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,141500240,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
1592,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,141600240,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
1593,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,142100220,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
1594,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,142200220,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
1595,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,142300220,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
1596,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,142400220,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
1597,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,142500220,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
1598,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,142600220,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
1599,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,143100240,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
1600,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,143200240,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
1601,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,143300240,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
1602,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,143400240,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
1603,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,143500240,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
1604,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,143600240,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
1605,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,144100220,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
1606,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,144200220,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
1607,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,144300220,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
1608,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,144400220,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
1609,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,144500220,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
1610,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,144600220,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
1611,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,145100240,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
1612,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,145200240,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
1613,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,145300240,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
1614,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,145400240,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
1615,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,145500240,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
1616,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,145600240,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
1617,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,146100220,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
1618,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,146200220,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
1619,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,146300220,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
1620,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,146400220,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
1621,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,146500220,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
1622,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,146600220,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
