IDX,f_NationCodeStr,SetNo,Name,Memo,SetAbil01,SetAbil02,NeedItem01,NeedItem02,NeedItem03,NeedItem04,NeedItem05,NeedItem06,NeedItem07,NeedItem08,NeedItem09,NeedItem10
1630,0,39065,999,[캐쉬] LV1 [용족_크리스마스 코스튬] 흰눈사이로 추위를 타고 (공용) (고급),17622,0,399604970,399604980,399604990,399605000,399605010,0,0,0,0,0
1631,0,39066,999,[캐쉬] LV1 [용족_크리스마스 코스튬] 루돌프 토끼 (남) (고급),17622,0,399605020,399605030,399605040,399605050,399605060,0,0,0,0,0
1632,0,39067,999,[캐쉬] LV1 [용족_크리스마스 코스튬] 루돌프 토끼 (여) (고급),17622,0,399605070,399605080,399605090,399605100,399605110,0,0,0,0,0
1633,0,39068,999,[캐쉬] LV1 [용족_크리스마스 코스튬] 루돌프 토끼 (공용) (고급),17622,0,399605120,399605130,399605140,399605150,399605160,0,0,0,0,0
1634,0,39069,999,[캐쉬] LV1 [용족_크리스마스 코스튬] 남극 황제 산타 (공용) (고급),17622,0,399605170,399605180,399605190,399605200,399605210,0,0,0,0,0
1635,0,39070,999,[업적/캐쉬] LV1 [크리스마스 코스튬] 핑크산타 코스튬 (공통) (고급),17622,0,299604590,299604600,299604610,299604620,299604630,0,0,0,0,0
1636,0,39071,999,[캐쉬] LV1 [용족]루돌프세트(신),7665,0,394000590,394000600,394000610,394000620,394000630,0,0,0,0,0
1637,0,39072,999,[캐쉬] LV1 [용족]트리맨세트(신),7665,0,394000740,394000750,394000760,394000770,394000780,0,0,0,0,0
1638,0,39073,999,[캐쉬] LV1 [용족](일본)방한용세트(일반),7513,0,393001250,393001260,393001270,393001280,393001290,0,0,0,0,0
1639,0,39074,999,[캐쉬] LV1 [용족](일본)스키용세트(일반),7510,0,393001300,393001310,393001320,393001330,393001340,0,0,0,0,0
1640,0,39075,999,[캐쉬] LV1 [용족](일본)DR의 겨울패션남성(일반),7514,0,393001350,393001360,393001370,393001380,0,0,0,0,0,0
1641,0,39076,999,[캐쉬] LV1 [용족](일본)DR의 겨울패션여성(일반),7515,0,393001390,393001400,393001410,393001420,393001430,0,0,0,0,0
1642,0,39077,999,[캐쉬] LV1 [용족](일본)월동용세트(일반),7511,0,393001580,393001590,393001600,393001610,393001620,0,0,0,0,0
1643,0,39078,999,[캐쉬] LV1 [용족](일본)애플그린 캐쥬얼(일반),7523,0,393003790,393003800,393003810,393003820,393003830,0,0,0,0,0
1644,0,39079,999,[캐쉬] LV1 [용족](일본)명품 월동용(일반),7522,0,393003840,393003850,393003860,393003870,393003880,0,0,0,0,0
1645,0,39080,999,[캐쉬] LV1 [용족](일본)선수스키용(일반),7518,0,393003940,393003950,393003960,393003970,393003980,0,0,0,0,0
1646,0,39081,999,[캐쉬] LV1 [용족]크리스마스-곰돌이세트 검정,27634,0,394001010,394001020,394001030,394001040,0,0,0,0,0,0
1647,0,39082,999,[캐쉬] LV1 [용족]크리스마스-곰돌이세트-갈색,27634,0,394001110,394001120,394001130,394001140,0,0,0,0,0,0
1648,0,39083,999,[캐쉬] LV1 [용족]크리스마스-곰돌이세트-흰색,27634,0,394001210,394001220,394001230,394001240,0,0,0,0,0,0
1649,0,39084,999,[캐쉬] LV1 [용족]크리스마스-팽귄세트-하늘색,27637,0,394002010,394002020,394002030,394002040,394002050,0,0,0,0,0
1650,0,39085,999,[캐쉬] LV1 [용족]크리스마스-팽귄세트-남색,27637,0,394002110,394002120,394002130,394002140,394002150,0,0,0,0,0
1651,0,39086,999,[캐쉬] LV1 [용족]크리스마스-팽귄세트-핑크,27637,0,394002210,394002220,394002230,394002240,394002250,0,0,0,0,0
1652,0,39087,999,[캐쉬] LV1 [용족]크리스마스-스노우맨세트,27640,0,394003010,394003020,394003030,394003040,0,0,0,0,0,0
1653,0,39088,999,[캐쉬] LV1 [용족]크리스마스-눈의여왕 세트(공용),27641,0,394004210,394004220,394004230,394004240,394004250,0,0,0,0,0
1654,0,39089,999,[캐쉬] LV1 [용족](일본/스페셜) 천사 세트,7662,0,394001380,394001390,394001400,394001410,394001420,394001430,394001440,0,0,0
1655,0,39090,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 크리스마스 트리 요정 (남) (스페셜),17645,0,299604720,299604730,299604740,299604750,299604760,0,0,0,0,0
1656,0,39091,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 크리스마스 트리 요정 (여) (스페셜),17645,0,299604770,299604780,299604790,299604800,299604810,0,0,0,0,0
1657,0,39092,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 크리스마스 트리 요정 (공용) (스페셜),17645,0,299604820,299604830,299604840,299604850,299604860,0,0,0,0,0
1658,0,39093,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 흰눈사이로 추위를 타고 (남) (고급),17622,0,299604870,299604880,299604890,299604900,299604910,0,0,0,0,0
1659,0,39094,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 흰눈사이로 추위를 타고 (여) (고급),17622,0,299604920,299604930,299604940,299604950,299604960,0,0,0,0,0
1660,0,39095,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 흰눈사이로 추위를 타고 (공용) (고급),17622,0,299604970,299604980,299604990,299605000,299605010,0,0,0,0,0
1661,0,39096,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 루돌프 토끼 (남) (고급),17622,0,299605020,299605030,299605040,299605050,299605060,0,0,0,0,0
1662,0,39097,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 루돌프 토끼 (여) (고급),17622,0,299605070,299605080,299605090,299605100,299605110,0,0,0,0,0
1663,0,39098,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 루돌프 토끼 (공용) (고급),17622,0,299605120,299605130,299605140,299605150,299605160,0,0,0,0,0
1664,0,39099,999,[캐쉬] LV1 [인간_크리스마스 코스튬] 남극 황제 산타 (공용) (고급),17622,0,299605170,299605180,299605190,299605200,299605210,0,0,0,0,0
1665,0,39100,999,[업적/캐쉬] LV1 일본 2주년 기념 액세서리 세트 1,18558,0,291302990,291303000,291303010,0,0,0,0,0,0,0
1666,0,39110,999,[업적/캐쉬] LV1 일본 2주년  로드주니어,18559,0,291303020,291303030,291303040,291303050,291303060,291303070,0,0,0,0
1667,0,39111,998,[업적/캐쉬] LV1 드래고니카 2주년 기념 업적,38834,0,291302290,0,0,0,0,0,0,0,0,0
1668,4,39111,998,[업적/캐쉬] LV1 드래고니카 2주년 기념 업적,38835,0,291302290,0,0,0,0,0,0,0,0,0
1669,0,39112,999,[캐쉬] LV1 2주년 검도복(인간 남),38707,0,291302340,291302350,291302360,291302370,291302380,291302390,0,0,0,0
1670,0,39113,999,[캐쉬] LV1 2주년 큐티 메이드(인간 남),17622,0,291302400,291302410,291302420,291302440,291302450,0,0,0,0,0
1671,0,39114,999,[캐쉬] LV1 2주년 기념 무녀신관(인간 남),17645,0,291302460,291302470,291302480,291302490,291302500,0,0,0,0,0
1672,0,39115,999,[캐쉬] LV1 2주년 검도복(인간 여),38707,0,291302520,291302530,291302540,291302550,291302560,291302570,0,0,0,0
1673,0,39116,999,[캐쉬] LV1 2주년 큐티 메이드(인간 여),17622,0,291302580,291302590,291302600,291302610,291302620,0,0,0,0,0
1674,0,39117,999,[캐쉬] LV1 2주년 기념 무녀신관(인간 여),17645,0,291302630,291302640,291302650,291302660,291302670,0,0,0,0,0
1675,0,39118,999,[캐쉬] LV1 2주년 검도복(인간 공통),38707,0,291302690,291302700,291302710,291302720,291302730,291302740,0,0,0,0
1676,0,39119,999,[캐쉬] LV1 2주년 큐티 메이드(인간 공통),17622,0,291302750,291302760,291302770,291302780,291302790,0,0,0,0,0
1677,0,39120,999,[캐쉬] LV1 2주년 기념 무녀신관(인간 공통),17645,0,291302800,291302810,291302820,291302830,291302840,0,0,0,0,0
1678,0,39121,999,[캐쉬] LV1 2주년 검도복(용족 남),38707,0,391302340,391302350,391302360,391302370,391302380,391302390,0,0,0,0
1679,0,39122,999,[캐쉬] LV1 2주년 큐티 메이드(용족 남),17622,0,391302400,391302410,391302420,391302440,391302450,0,0,0,0,0
1680,0,39123,999,[캐쉬] LV1 2주년 기념 무녀신관(용족 남),17645,0,391302460,391302470,391302480,391302490,391302500,0,0,0,0,0
1681,0,39124,999,[캐쉬] LV1 2주년 검도복(용족 여),38707,0,391302520,391302530,391302540,391302550,391302560,391302570,0,0,0,0
1682,0,39125,999,[캐쉬] LV1 2주년 큐티 메이드(용족 여),17622,0,391302580,391302590,391302600,391302610,391302620,0,0,0,0,0
1683,0,39126,999,[캐쉬] LV1 2주년 기념 무녀신관(용족 여),17645,0,391302630,391302640,391302650,391302660,391302670,0,0,0,0,0
1684,0,39127,999,[캐쉬] LV1 2주년 검도복(용족 공통),38707,0,391302690,391302700,391302710,391302720,391302730,391302740,0,0,0,0
1685,0,39128,999,[캐쉬] LV1 2주년 큐티 메이드(용족 공통),17622,0,391302750,391302760,391302770,391302780,391302790,0,0,0,0,0
1686,0,39129,999,[캐쉬] LV1 2주년 기념 무녀신관(용족 공통),17645,0,391302800,391302810,391302820,391302830,391302840,0,0,0,0,0
1687,0,39130,999,[캐쉬] LV1 방한의 달인 (인간),17645,0,291303100,291303110,291303120,291303130,291303140,0,0,0,0,0
1688,0,39131,999,[캐쉬] LV1 깜찍호피캐주얼 (인간),17622,0,291303150,291303160,291303170,291303180,291303190,0,0,0,0,0
1689,0,39132,999,[캐쉬] LV1 쁘띠 에스키모 (인간),17622,0,291303200,291303210,291303220,291303230,291303240,0,0,0,0,0
1690,0,39133,999,[캐쉬] LV1 멋쟁이니트 그린 (인간),17538,0,291303250,291303260,291303270,291303280,291303290,0,0,0,0,0
1691,0,39134,999,[캐쉬] LV1 멋쟁이 니트 오렌지 (인간),17538,0,291303300,291303310,291303320,291303330,291303340,0,0,0,0,0
1692,0,39135,999,[캐쉬] LV1 방울모자 핑크망토 (인간),17538,0,291303350,291303360,291303370,291303380,291303390,0,0,0,0,0
1693,0,39136,999,[캐쉬] LV1 방울모자 블루망토 (인간),17538,0,291303400,291303410,291303420,291303430,291303440,0,0,0,0,0
1694,0,39137,999,[캐쉬] LV1 방한의 달인 (용족),17645,0,391303100,391303110,391303120,391303130,391303140,0,0,0,0,0
1695,0,39138,999,[캐쉬] LV1 깜찍호피캐주얼 (용족),17622,0,391303150,391303160,391303170,391303180,391303190,0,0,0,0,0
1696,0,39139,999,[캐쉬] LV1 쁘띠 에스키모 (용족),17622,0,391303200,391303210,391303220,391303230,391303240,0,0,0,0,0
1697,0,39140,999,[캐쉬] LV1 멋쟁이니트 그린 (용족),17538,0,391303250,391303260,391303270,391303280,391303290,0,0,0,0,0
1698,0,39141,999,[캐쉬] LV1 멋쟁이 니트 오렌지 (용족),17538,0,391303300,391303310,391303320,391303330,391303340,0,0,0,0,0
1699,0,39142,999,[캐쉬] LV1 방울모자 핑크망토 (용족),17538,0,391303350,391303360,391303370,391303380,391303390,0,0,0,0,0
1700,0,39143,999,[캐쉬] LV1 방울모자 블루망토 (용족),17538,0,391303400,391303410,391303420,391303430,391303440,0,0,0,0,0
1701,0,39144,999,[캐쉬] LV1 중국 전통 모자,7534,0,293001020,293001030,293001040,293001050,0,0,0,0,0,0
1702,0,39145,999,[캐쉬] LV1 중국 전통 머리핀,7534,0,293001060,293001070,293001080,293001090,0,0,0,0,0,0
1703,0,39146,999,[캐쉬] LV1 도련님 한복 모자,7534,0,293001440,293001450,293001460,293001470,0,0,0,0,0,0
1704,0,39147,999,[캐쉬] LV1 색동 머리띠,7534,0,293001480,293001490,293001500,293001510,0,0,0,0,0,0
1705,0,39148,999,[캐쉬] LV1 중국 전통 머리핀(스카이),7534,0,293002140,293002150,293002160,293002170,0,0,0,0,0,0
1706,0,39149,999,[캐쉬] LV1 중국 전통 머리핀(그린),7534,0,293002180,293002190,293002200,293002210,0,0,0,0,0,0
1707,0,39150,999,[캐쉬] LV1 중국 전통 머리핀(딥블루),7534,0,293002220,293002230,293002240,293002250,0,0,0,0,0,0
1708,0,39151,999,[캐쉬] LV1 중국 전통 머리핀(다크),7534,0,293002260,293002270,293002280,293002290,0,0,0,0,0,0
1709,0,39152,999,[캐쉬] LV1 중국 전통 머리핀(스노우),7534,0,293002300,293002310,293002320,293002330,0,0,0,0,0,0
1710,0,39154,999,[캐쉬] LV1 중국 전통 모자(용족),7534,0,393001020,393001030,393001040,393001050,0,0,0,0,0,0
1711,0,39155,999,[캐쉬] LV1 중국 전통 머리핀(용족),7534,0,393001060,393001070,393001080,393001090,0,0,0,0,0,0
1712,0,39156,999,[캐쉬] LV1 도련님 한복 모자(용족),7534,0,393001440,393001450,393001460,393001470,0,0,0,0,0,0
1713,0,39157,999,[캐쉬] LV1 색동 머리띠(용족),7534,0,393001480,393001490,393001500,393001510,0,0,0,0,0,0
1714,0,39158,999,[캐쉬] LV1 중국 전통 머리핀(스카이)(용족),7534,0,393002140,393002150,393002160,393002170,0,0,0,0,0,0
1715,0,39159,999,[캐쉬] LV1 중국 전통 머리핀(그린)(용족),7534,0,393002180,393002190,393002200,393002210,0,0,0,0,0,0
1716,0,39160,999,[캐쉬] LV1 중국 전통 머리핀(딥블루)(용족),7534,0,393002220,393002230,393002240,393002250,0,0,0,0,0,0
1717,0,39161,999,[캐쉬] LV1 중국 전통 머리핀(다크)(용족),7534,0,393002260,393002270,393002280,393002290,0,0,0,0,0,0
1718,0,39162,999,[캐쉬] LV1 중국 전통 머리핀(스노우)(용족),7534,0,393002300,393002310,393002320,393002330,0,0,0,0,0,0
1719,0,39163,999,[캐쉬] LV1 중국 전통 머리핀(핑크)(용족),7534,0,393002340,393002350,393002360,393002370,0,0,0,0,0,0
1720,0,39164,999,"[업적/캐쉬] LV1 발렌타인 악세서리(벨트, 목걸이, 귀고리,반지) (일반)",18535,0,291303480,291303490,291303500,291303510,0,0,0,0,0,0
1721,0,39165,999,"[업적/캐쉬] LV1 발렌타인 악세서리(벨트, 목걸이, 귀고리,반지) (고급)",39101,0,291303520,291303530,291303540,291303550,0,0,0,0,0,0
1722,0,39166,999,"[업적/캐쉬] LV1 발렌타인 코스튬(머리띠,상의, 하의,팔찌, 신발, 백팩) (고급)",39102,0,291303560,291303570,291303580,291303590,291303600,291303610,0,0,0,0
1723,0,39167,999,[캐쉬] LV1 (일본)깜짝 곰돌이(일반),7526,0,393001150,393001160,393001170,393001180,393001190,0,0,0,0,0
1724,0,39168,999,[캐쉬] LV1 (일본/고급)봉제 곰돌이 코스튬 세트,7617,0,393001100,393001110,393001120,393001130,393001140,0,0,0,0,0
1725,0,39169,999,[캐쉬] LV1 (일본)헌팅 세트(일반),7512,0,393001200,393001210,393001220,393001230,393001240,0,0,0,0,0
1726,0,39170,999,[캐쉬] LV1 (일본)땡땡이세트(일반),7516,0,393001630,393001640,393001650,393001660,393001670,0,0,0,0,0
1727,0,39171,999,[캐쉬] LV1 (일본)DR의 겨울패션세트_남,7537,0,393003750,393003760,393003770,393003780,0,0,0,0,0,0
1728,0,39172,999,[캐쉬] LV1 (일본)로맨틱고스세트(레어),7519,0,393004800,393004810,393004820,393004830,393004840,0,0,0,0,0
1729,0,39173,999,[캐쉬] LV1 (일본/스페샬)화이트 예장 치마,7610,0,393004900,393004910,393004920,393004930,0,0,0,0,0,0
1730,0,39174,999,[캐쉬] LV1 (일본)블루 쉬즈 스타일_여,7531,0,393005090,393005100,393005110,393005120,0,0,0,0,0,0
1731,0,39175,999,[캐쉬] LV1 (일본)노란 팝룩_남,7533,0,393005240,393005250,393005260,393005270,0,0,0,0,0,0
1732,0,39176,999,[캐쉬] LV1 (일본)그린 쉬즈 스타일_여,7534,0,393005280,393005290,393005300,393005310,0,0,0,0,0,0
1733,0,39177,999,[캐쉬] LV1 투톤와플캡 세트,7534,0,393004260,393004270,393004280,393004290,0,0,0,0,0,0
1734,0,39178,999,[캐쉬] LV1 투톤와플캡 세트,7534,0,293004260,293004270,293004280,293004290,0,0,0,0,0,0
1735,0,39179,999,[업적/캐쉬] LV1 [지하던전] 35레벨 기사 세트,39179,0,119202085,119202095,119202105,119202115,119202125,119202135,0,0,0,0
1736,0,39180,999,[업적/캐쉬] LV1 [지하던전] 35레벨 투사 세트,39180,0,119202145,119202155,119202165,119202175,119202185,119202195,0,0,0,0
1737,0,39181,999,[업적/캐쉬] LV1 [지하던전] 35레벨 메이지 세트,39181,0,119202205,119202215,119202225,119202235,119202245,119202255,0,0,0,0
1738,0,39182,999,[업적/캐쉬] LV1 [지하던전] 35레벨 전투마법사 세트,39182,0,119202265,119202275,119202285,119202295,119202305,119202315,0,0,0,0
1739,0,39183,999,[업적/캐쉬] LV1 [지하던전] 35레벨 사냥꾼 세트,39183,0,119202325,119202335,119202345,119202355,119202365,119202375,0,0,0,0
1740,0,39184,999,[업적/캐쉬] LV1 [지하던전] 35레벨 레인저 세트,39184,0,119202385,119202395,119202405,119202415,119202425,119202435,0,0,0,0
1741,0,39185,999,[업적/캐쉬] LV1 [지하던전] 35레벨 광대 세트,39185,0,119202445,119202455,119202465,119202475,119202485,119202495,0,0,0,0
1742,0,39186,999,[업적/캐쉬] LV1 [지하던전] 35레벨 암살자 세트,39186,0,119202505,119202515,119202525,119202535,119202545,119202555,0,0,0,0
1743,0,39187,999,[업적/캐쉬] LV1 지하묘지 격투가 방어구 -아누쿠스세트,39187,0,330311015,330311025,330311035,330311045,330311055,330311065,0,0,0,0
1744,0,39188,999,[업적/캐쉬] LV1 [지하던전] 35레벨 소환사 세트,39188,0,340311015,340311025,340311035,340311045,340311055,340311065,0,0,0,0
1745,0,39189,999,[캐쉬] LV1 꽃의 왕 세트[인간],38706,0,299606370,299606380,299606390,299606400,299606410,299606420,0,0,0,0
1746,0,39190,999,[캐쉬] LV1 꽃의 여왕 세트[인간],38706,0,299606430,299606440,299606450,299606460,299606470,299606480,0,0,0,0
1747,0,39191,999,[캐쉬] LV1 부활절의 토끼 신사 세트,7617,0,299606490,299606500,299606510,299606520,299606530,0,0,0,0,0
1748,0,39192,999,[캐쉬] LV1 공립 교복 블랙 세트[인간_남],17619,0,299606540,299606550,299606560,299606570,0,0,0,0,0,0
1749,0,39193,999,[캐쉬] LV1 공립 교복 블랙 세트[인간_여],17619,0,299606580,299606590,299606600,299606610,0,0,0,0,0,0
1750,0,39194,999,[캐쉬] LV1 공립 교복 블루 세트[인간_남],7606,0,299606620,299606630,299606640,299606650,0,0,0,0,0,0
1751,0,39195,999,[캐쉬] LV1 공립 교복 블루 세트[인간_여],7606,0,299606660,299606670,299606680,299606690,0,0,0,0,0,0
1752,0,39196,999,[캐쉬] LV1 공립 교복 화이트 세트[인간_남],17619,0,299606700,299606710,299606720,299606730,0,0,0,0,0,0
1753,0,39197,999,[캐쉬] LV1 공립 교복 화이트 세트[인간_여],17619,0,299606740,299606750,299606760,299606770,0,0,0,0,0,0
1754,0,39198,999,[캐쉬] LV1 사립 교복 레드 세트[인간_남],17619,0,299606780,299606790,299606800,299606810,0,0,0,0,0,0
1755,0,39199,999,[캐쉬] LV1 사립 교복 레드 세트[인간_여],17619,0,299606820,299606830,299606840,299606850,0,0,0,0,0,0
1756,0,39200,999,[캐쉬] LV1 사립 교복 그린 세트[인간_남],7606,0,299606860,299606870,299606880,299606890,0,0,0,0,0,0
1757,0,39201,999,[캐쉬] LV1 사립 교복 그린 세트[인간_여],7606,0,299606900,299606910,299606920,299606930,0,0,0,0,0,0
1758,0,39202,999,[캐쉬] LV1 사립 교복 옐로 세트[인간_남],7606,0,299606940,299606950,299606960,299606970,0,0,0,0,0,0
1759,0,39203,999,[캐쉬] LV1 사립 교복 옐로 세트[인간_여],7606,0,299606980,299606990,299607000,299607010,0,0,0,0,0,0
1760,0,39204,999,[캐쉬] LV1 노랑이 꼬꼬마 나들이복 세트[인간],17538,0,299607020,299607030,299607040,299607050,299607060,0,0,0,0,0
1761,0,39205,999,[캐쉬] LV1 빨강이 꼬꼬마 나들이복 세트[인간],17538,0,299607070,299607080,299607090,299607100,299607110,0,0,0,0,0
1762,0,39206,999,[캐쉬] LV1 파랑이 꼬꼬마 나들이복 세트[인간],17538,0,299607120,299607130,299607140,299607150,299607160,0,0,0,0,0
1763,0,39207,999,[캐쉬] LV1 꽃의 왕 세트[용족],38706,0,399606370,399606380,399606390,399606400,399606410,399606420,0,0,0,0
1764,0,39208,999,[캐쉬] LV1 꽃의 여왕 세트[용족],38706,0,399606430,399606440,399606450,399606460,399606470,399606480,0,0,0,0
1765,0,39209,999,[캐쉬] LV1 부활절의 토끼 신사 세트,7617,0,399606490,399606500,399606510,399606520,399606530,0,0,0,0,0
1766,0,39210,999,[캐쉬] LV1 공립 교복 블랙 세트[용족_남],17619,0,399606540,399606550,399606560,399606570,0,0,0,0,0,0
1767,0,39211,999,[캐쉬] LV1 공립 교복 블랙 세트[용족_여],17619,0,399606580,399606590,399606600,399606610,0,0,0,0,0,0
1768,0,39212,999,[캐쉬] LV1 공립 교복 블루 세트[용족_남],7606,0,399606620,399606630,399606640,399606650,0,0,0,0,0,0
1769,0,39213,999,[캐쉬] LV1 공립 교복 블루 세트[용족_여],7606,0,399606660,399606670,399606680,399606690,0,0,0,0,0,0
1770,0,39214,999,[캐쉬] LV1 공립 교복 화이트 세트[용족_남],17619,0,399606700,399606710,399606720,399606730,0,0,0,0,0,0
1771,0,39215,999,[캐쉬] LV1 공립 교복 화이트 세트[용족_여],17619,0,399606740,399606750,399606760,399606770,0,0,0,0,0,0
1772,0,39216,999,[캐쉬] LV1 사립 교복 레드 세트[용족_남],17619,0,399606780,399606790,399606800,399606810,0,0,0,0,0,0
1773,0,39217,999,[캐쉬] LV1 사립 교복 레드 세트[용족_여],17619,0,399606820,399606830,399606840,399606850,0,0,0,0,0,0
1774,0,39218,999,[캐쉬] LV1 사립 교복 그린 세트[용족_남],7606,0,399606860,399606870,399606880,399606890,0,0,0,0,0,0
