f_NationCodeStr,BagGroupNo,Memo,SuccessRateNo,BagNo01,BagNo02,BagNo03,BagNo04,BagNo05,BagNo06,BagNo07,BagNo08,BagNo09,BagNo10
0,50802060,[지하던전] 고요한 휴식 드랍 백,1,50802060,0,0,0,0,0,0,0,0,0
0,50802070,[지하던전] 기타재료 백,1,50802070,0,0,0,0,0,0,0,0,0
0,50802071,[지하던전] 회복 아이템 모음 [31-40],87002,1000092,1000091,0,0,0,0,0,0,0,0
0,50900010,보석,10050,50900010,50900020,50900030,50900040,50900050,0,0,0,0,0
0,50900600,용기의 상장[1] [10~13] 백그룹,10060,530020,570020,550020,560030,520030,540030,0,0,0,0
0,50900610,용기의 상장[2] [14~18] 백그룹,10100,530030,570030,550030,560040,520040,520050,540040,540050,530050,570040
0,50900620,헌신의 상장[1] [21~22] 백그룹,10090,560050,520060,520070,540060,540070,530060,530070,570050,550050,0
0,50900630,헌신의 상장[2] [24~26] 백그룹,10100,560060,520080,520090,540080,540090,530080,530080,530090,570060,550060
0,50900640,평화의 상장[1] [29~31] 백그룹,10100,560070,520100,540100,520100,530100,570070,550070,560080,570080,550080
0,50900650,용기의 메달[1] [31~34] 백그룹,10080,570080,550080,560090,570090,550090,520110,540110,530110,0,0
0,50900660,용기의 메달[2] [35~37] 백그룹,10080,560100,570100,550100,560110,570110,550110,560120,520120,0,0
0,50900670,용기의 메달[3] [37~40] 백그룹,10100,570110,550110,560120,520120,540120,530120,570120,550120,520130,540130
0,50900680,헌신의 메달[1] [41~42] 백그룹,10100,530130,560130,520140,540140,530140,570130,550130,560140,520150,540150
0,50900690,헌신의 메달[2] [43~44] 백그룹,10100,530150,570140,550140,560150,520160,540160,530160,570150,520170,540170
0,50900700,평화의 메달[1] [45~47] 백그룹,10100,530170,520180,540180,530180,560160,520190,540190,530190,570160,550160
0,50900710,평화의 메달[2] [47~48] 백그룹,50900800,50900800,560170,520200,540200,530200,570170,550170,560180,520210,540210
0,50900720,평화의 메달[3] [49~51] 백그룹,50900800,50900800,570180,520220,540220,530220,520230,540230,530230,520240,540240
0,50900730,용기의 트로피[1] [52~53] 백그룹,50900800,50900800,560190,520250,540250,530250,570190,550190,560200,520260,540260
0,50900740,용기의 트로피[2] [53~54] 백그룹,50900800,50900800,560200,520260,540260,530260,570200,550200,560210,520270,540270
0,50900750,용기의 트로피[3] [54~56] 백그룹,50900800,50900800,540270,530270,570210,550210,520280,540280,530280,520290,540290
0,50900760,헌신의 트로피[1] [57~60] 백그룹,50900800,50900800,520320,530300,530320,540300,540320,560220,550220,560240,570240
0,50900770,헌신의 트로피[2] [61~63] 백그룹,50900800,50900800,520360,540340,530340,530350,540350,540360,560250,550250,570250
0,50900780,헌신의 트로피[3] [64~66] 백그룹,50900800,50900800,520390,530360,530370,530390,540410,540390,560270,550270,570270
0,50900790,평화의 트로피[1] [67~70] 백그룹 1만,50900800,50900800,520470,530410,530450,540450,570320,560280,550300,560320,570280
0,50900800,몬스터 카드 보물상자 [백그룹],10070,50900801,50900802,50900803,50900804,50900805,50900806,50900807,0,0,0
0,50901210,서프라이즈 선물상자,1,50901210,0,0,0,0,0,0,0,0,0
0,50901490,블루스리의 오래된 상자,1,50901490,0,0,0,0,0,0,0,0,0
0,50901600,초보자의 보급상자[1-10LV] (선택형),1,50901600,0,0,0,0,0,0,0,0,0
0,50901610,중급자의 보급상자[11-20LV] (선택형),1,50901610,0,0,0,0,0,0,0,0,0
0,50901618,중급자의 보급상자[11-20LV] (선택형),1,50901618,0,0,0,0,0,0,0,0,0
0,50901620,숙련자의 보급상자[21-30] (선택형),1,50901620,0,0,0,0,0,0,0,0,0
0,50901628,숙련자의 보급상자[21-30] (선택형),1,50901628,0,0,0,0,0,0,0,0,0
0,50901630,고수의 보급상자[31-40] (선택형),1,50901630,0,0,0,0,0,0,0,0,0
0,50901638,고수의 보급상자[31-40] (선택형),1,50901638,0,0,0,0,0,0,0,0,0
0,50903510,랜덤 코스튬 세트,1,50903510,0,0,0,0,0,0,0,0,0
63,50903600,크리스탈 조각(히든맵 백),1,50903600,0,0,0,0,0,0,0,0,0
0,51100300,대미궁 스크롤 1-5층,1,51100300,0,0,0,0,0,0,0,0,0
0,51100310,대미궁 스크롤 6-10층,1,51100310,0,0,0,0,0,0,0,0,0
0,51100320,대미궁 스크롤 11-15층,1,51100320,0,0,0,0,0,0,0,0,0
0,51100330,레어 아이템 일반 1-6,1,1001650,0,0,0,0,0,0,0,0,0
0,51100340,레어 아이템 일반 7-12,1,1001660,0,0,0,0,0,0,0,0,0
0,60000110,베가본드 1번 보상,1,60000110,0,0,0,0,0,0,0,0,0
0,60000111,베가본드 1번 보상,1,60000111,0,0,0,0,0,0,0,0,0
0,60000120,베가본드 2번 보상,1,60000120,0,0,0,0,0,0,0,0,0
0,60000121,베가본드 2번 보상,1,60000121,0,0,0,0,0,0,0,0,0
0,60000130,베가본드 3번 보상,1,60000130,0,0,0,0,0,0,0,0,0
0,60000131,베가본드 3번 보상,1,60000131,0,0,0,0,0,0,0,0,0
0,60000140,베가본드 4번 보상,1,60000140,0,0,0,0,0,0,0,0,0
0,60000141,베가본드 4번 보상,1,60000141,0,0,0,0,0,0,0,0,0
0,60000210,베가스 1번 보상,1,60000210,0,0,0,0,0,0,0,0,0
0,60000211,베가스 1번 보상,1,60000211,0,0,0,0,0,0,0,0,0
0,60000220,베가스 2번 보상,1,60000220,0,0,0,0,0,0,0,0,0
0,60000221,베가스 2번 보상,1,60000221,0,0,0,0,0,0,0,0,0
0,60000230,베가스 3번 보상,1,60000230,0,0,0,0,0,0,0,0,0
0,60000231,베가스 3번 보상,1,60000231,0,0,0,0,0,0,0,0,0
0,60000240,베가스 4번 보상,1,60000240,0,0,0,0,0,0,0,0,0
0,60000241,베가스 4번 보상,1,60000241,0,0,0,0,0,0,0,0,0
0,60000310,마할카 1번 보상,1,60000310,0,0,0,0,0,0,0,0,0
0,60000311,마할카 1번 보상,1,60000311,0,0,0,0,0,0,0,0,0
0,60000320,마할카 2번 보상,1,60000320,0,0,0,0,0,0,0,0,0
0,60000321,마할카 2번 보상,1,60000321,0,0,0,0,0,0,0,0,0
0,60000330,마할카 3번 보상,1,60000330,0,0,0,0,0,0,0,0,0
0,60000331,마할카 3번 보상,1,60000331,0,0,0,0,0,0,0,0,0
0,60000340,마할카 4번 보상,1,60000340,0,0,0,0,0,0,0,0,0
0,60000341,마할카 4번 보상,1,60000341,0,0,0,0,0,0,0,0,0
0,60000410,투투 1번 보상,1,60000410,0,0,0,0,0,0,0,0,0
0,60000411,투투 1번 보상,1,60000411,0,0,0,0,0,0,0,0,0
0,60000420,투투 2번 보상,1,60000420,0,0,0,0,0,0,0,0,0
0,60000421,투투 2번 보상,1,60000421,0,0,0,0,0,0,0,0,0
0,60000430,투투 3번 보상,1,60000430,0,0,0,0,0,0,0,0,0
0,60000431,투투 3번 보상,1,60000431,0,0,0,0,0,0,0,0,0
0,60000440,투투 4번 보상,1,60000440,0,0,0,0,0,0,0,0,0
0,60000441,투투 4번 보상,1,60000441,0,0,0,0,0,0,0,0,0
0,60000510,압둘라 1번 보상,1,60000510,0,0,0,0,0,0,0,0,0
0,60000511,압둘라 1번 보상,1,60000511,0,0,0,0,0,0,0,0,0
0,60000520,압둘라 2번 보상,1,60000520,0,0,0,0,0,0,0,0,0
0,60000521,압둘라 2번 보상,1,60000521,0,0,0,0,0,0,0,0,0
0,60000530,압둘라 3번 보상,1,60000530,0,0,0,0,0,0,0,0,0
0,60000531,압둘라 3번 보상,1,60000531,0,0,0,0,0,0,0,0,0
0,60000540,압둘라 4번 보상,1,60000540,0,0,0,0,0,0,0,0,0
0,60000541,압둘라 4번 보상,1,60000541,0,0,0,0,0,0,0,0,0
0,60000610,알비다 1번 보상,1,60000610,0,0,0,0,0,0,0,0,0
0,60000611,알비다 1번 보상,1,60000611,0,0,0,0,0,0,0,0,0
0,60000620,알비다 2번 보상,1,60000620,0,0,0,0,0,0,0,0,0
0,60000621,알비다 2번 보상,1,60000621,0,0,0,0,0,0,0,0,0
0,60000630,알비다 3번 보상,1,60000630,0,0,0,0,0,0,0,0,0
0,60000631,알비다 3번 보상,1,60000631,0,0,0,0,0,0,0,0,0
0,60000640,알비다 4번 보상,1,60000640,0,0,0,0,0,0,0,0,0
0,60000641,알비다 4번 보상,1,60000641,0,0,0,0,0,0,0,0,0
0,60000710,데스마스터 1번 보상,1,60000710,0,0,0,0,0,0,0,0,0
0,60000711,데스마스터 1번 보상,1,60000711,0,0,0,0,0,0,0,0,0
0,60000720,데스마스터 2번 보상,1,60000720,0,0,0,0,0,0,0,0,0
0,60000721,데스마스터 2번 보상,1,60000721,0,0,0,0,0,0,0,0,0
0,60000730,데스마스터 3번 보상,1,60000730,0,0,0,0,0,0,0,0,0
0,60000731,데스마스터 3번 보상,1,60000731,0,0,0,0,0,0,0,0,0
0,60000740,데스마스터 4번 보상,1,60000740,0,0,0,0,0,0,0,0,0
0,60000741,데스마스터 4번 보상,1,60000741,0,0,0,0,0,0,0,0,0
0,60000810,그린들 1번 보상,1,60000810,0,0,0,0,0,0,0,0,0
0,60000811,그린들 1번 보상,1,60000811,0,0,0,0,0,0,0,0,0
0,60000820,그린들 2번 보상,1,60000820,0,0,0,0,0,0,0,0,0
0,60000821,그린들 2번 보상,1,60000821,0,0,0,0,0,0,0,0,0
0,60000830,그린들 3번 보상,1,60000830,0,0,0,0,0,0,0,0,0
0,60000831,그린들 3번 보상,1,60000831,0,0,0,0,0,0,0,0,0
0,60000840,그린들 4번 보상,1,60000840,0,0,0,0,0,0,0,0,0
0,60000841,그린들 4번 보상,1,60000841,0,0,0,0,0,0,0,0,0
0,60000910,삼바바 1번 보상,1,60000910,0,0,0,0,0,0,0,0,0
0,60000911,삼바바 1번 보상,1,60000911,0,0,0,0,0,0,0,0,0
0,60000920,삼바바 2번 보상,1,60000920,0,0,0,0,0,0,0,0,0
0,60000921,삼바바 2번 보상,1,60000921,0,0,0,0,0,0,0,0,0
0,60000930,삼바바 3번 보상,1,60000930,0,0,0,0,0,0,0,0,0
0,60000931,삼바바 3번 보상,1,60000931,0,0,0,0,0,0,0,0,0
0,60000940,삼바바 4번 보상,1,60000940,0,0,0,0,0,0,0,0,0
0,60000941,삼바바 4번 보상,1,60000941,0,0,0,0,0,0,0,0,0
0,60001010,반디 1번 보상,1,60001010,0,0,0,0,0,0,0,0,0
0,60001011,반디 1번 보상,1,60001011,0,0,0,0,0,0,0,0,0
0,60001020,반디 2번 보상,1,60001020,0,0,0,0,0,0,0,0,0
0,60001021,반디 2번 보상,1,60001021,0,0,0,0,0,0,0,0,0
0,60001030,반디 3번 보상,1,60001030,0,0,0,0,0,0,0,0,0
0,60001031,반디 3번 보상,1,60001031,0,0,0,0,0,0,0,0,0
0,60001040,반디 4번 보상,1,60001040,0,0,0,0,0,0,0,0,0
0,60001041,반디 4번 보상,1,60001041,0,0,0,0,0,0,0,0,0
0,60001110,우마이 1번 보상,1,60001110,0,0,0,0,0,0,0,0,0
0,60001111,우마이 1번 보상,1,60001111,0,0,0,0,0,0,0,0,0
0,60001120,우마이 2번 보상,1,60001120,0,0,0,0,0,0,0,0,0
0,60001121,우마이 2번 보상,1,60001121,0,0,0,0,0,0,0,0,0
0,60001130,우마이 3번 보상,1,60001130,0,0,0,0,0,0,0,0,0
0,60001131,우마이 3번 보상,1,60001131,0,0,0,0,0,0,0,0,0
0,60001140,우마이 4번 보상,1,60001140,0,0,0,0,0,0,0,0,0
0,60001141,우마이 4번 보상,1,60001141,0,0,0,0,0,0,0,0,0
0,60001210,켄타우루스 1번 보상,1,60001210,0,0,0,0,0,0,0,0,0
0,60001211,켄타우루스 1번 보상,1,60001211,0,0,0,0,0,0,0,0,0
0,60001220,켄타우루스 2번 보상,1,60001220,0,0,0,0,0,0,0,0,0
0,60001221,켄타우루스 2번 보상,1,60001221,0,0,0,0,0,0,0,0,0
0,60001230,켄타우루스 3번 보상,1,60001230,0,0,0,0,0,0,0,0,0
0,60001231,켄타우루스 3번 보상,1,60001231,0,0,0,0,0,0,0,0,0
0,60001240,켄타우루스 4번 보상,1,60001240,0,0,0,0,0,0,0,0,0
0,60001241,켄타우루스 4번 보상,1,60001241,0,0,0,0,0,0,0,0,0
0,60001310,미미르 왕 1번 보상,1,60001310,0,0,0,0,0,0,0,0,0
0,60001311,미미르 왕 1번 보상,1,60001311,0,0,0,0,0,0,0,0,0
0,60001320,미미르 왕 2번 보상,1,60001320,0,0,0,0,0,0,0,0,0
0,60001321,미미르 왕 2번 보상,1,60001321,0,0,0,0,0,0,0,0,0
0,60001330,미미르 왕 3번 보상,1,60001330,0,0,0,0,0,0,0,0,0
0,60001331,미미르 왕 3번 보상,1,60001331,0,0,0,0,0,0,0,0,0
0,60001340,미미르 왕 4번 보상,1,60001340,0,0,0,0,0,0,0,0,0
0,60001341,미미르 왕 4번 보상,1,60001341,0,0,0,0,0,0,0,0,0
0,60001410,벌룬 1번 보상,1,60001410,0,0,0,0,0,0,0,0,0
0,60001411,벌룬 1번 보상,1,60001411,0,0,0,0,0,0,0,0,0
0,60001420,벌룬 2번 보상,1,60001420,0,0,0,0,0,0,0,0,0
0,60001421,벌룬 2번 보상,1,60001421,0,0,0,0,0,0,0,0,0
0,60001430,벌룬 3번 보상,1,60001430,0,0,0,0,0,0,0,0,0
0,60001431,벌룬 3번 보상,1,60001431,0,0,0,0,0,0,0,0,0
0,60001440,벌룬 4번 보상,1,60001440,0,0,0,0,0,0,0,0,0
0,60001441,벌룬 4번 보상,1,60001441,0,0,0,0,0,0,0,0,0
0,60001510,골렘 1번 보상,1,60001510,0,0,0,0,0,0,0,0,0
0,60001511,골렘 1번 보상,1,60001511,0,0,0,0,0,0,0,0,0
0,60001520,골렘 2번 보상,1,60001520,0,0,0,0,0,0,0,0,0
0,60001521,골렘 2번 보상,1,60001521,0,0,0,0,0,0,0,0,0
0,60001530,골렘 3번 보상,1,60001530,0,0,0,0,0,0,0,0,0
0,60001531,골렘 3번 보상,1,60001531,0,0,0,0,0,0,0,0,0
0,60001540,골렘 4번 보상,1,60001540,0,0,0,0,0,0,0,0,0
0,60001541,골렘 4번 보상,1,60001541,0,0,0,0,0,0,0,0,0
0,60001610,시타 1번 보상,1,60001610,0,0,0,0,0,0,0,0,0
0,60001611,시타 1번 보상,1,60001611,0,0,0,0,0,0,0,0,0
0,60001620,시타 2번 보상,1,60001620,0,0,0,0,0,0,0,0,0
0,60001621,시타 2번 보상,1,60001621,0,0,0,0,0,0,0,0,0
0,60001630,시타 3번 보상,1,60001630,0,0,0,0,0,0,0,0,0
0,60001631,시타 3번 보상,1,60001631,0,0,0,0,0,0,0,0,0
0,60001640,시타 4번 보상,1,60001640,0,0,0,0,0,0,0,0,0
0,60001641,시타 4번 보상,1,60001641,0,0,0,0,0,0,0,0,0
0,60001710,멘타 론기폴리아 1번 보상,1,60001710,0,0,0,0,0,0,0,0,0
0,60001711,멘타 론기폴리아 1번 보상,1,60001711,0,0,0,0,0,0,0,0,0
0,60001720,멘타 론기폴리아 2번 보상,1,60001720,0,0,0,0,0,0,0,0,0
0,60001721,멘타 론기폴리아 2번 보상,1,60001721,0,0,0,0,0,0,0,0,0
0,60001730,멘타 론기폴리아 3번 보상,1,60001730,0,0,0,0,0,0,0,0,0
0,60001731,멘타 론기폴리아 3번 보상,1,60001731,0,0,0,0,0,0,0,0,0
0,60001740,멘타 론기폴리아 4번 보상,1,60001740,0,0,0,0,0,0,0,0,0
0,60001741,멘타 론기폴리아 4번 보상,1,60001741,0,0,0,0,0,0,0,0,0
0,60001810,키마트 1번 보상,1,60001810,0,0,0,0,0,0,0,0,0
0,60001811,키마트 1번 보상,1,60001811,0,0,0,0,0,0,0,0,0
0,60001820,키마트 2번 보상,1,60001820,0,0,0,0,0,0,0,0,0
0,60001821,키마트 2번 보상,1,60001821,0,0,0,0,0,0,0,0,0
0,60001830,키마트 3번 보상,1,60001830,0,0,0,0,0,0,0,0,0
0,60001831,키마트 3번 보상,1,60001831,0,0,0,0,0,0,0,0,0
0,60001840,키마트 4번 보상,1,60001840,0,0,0,0,0,0,0,0,0
0,60001841,키마트 4번 보상,1,60001841,0,0,0,0,0,0,0,0,0
0,60001910,안타레스 1번 보상,1,60001910,0,0,0,0,0,0,0,0,0
0,60001911,안타레스 1번 보상,1,60001911,0,0,0,0,0,0,0,0,0
0,60001920,안타레스 2번 보상,1,60001920,0,0,0,0,0,0,0,0,0
0,60001921,안타레스 2번 보상,1,60001921,0,0,0,0,0,0,0,0,0
0,60001930,안타레스 3번 보상,1,60001930,0,0,0,0,0,0,0,0,0
0,60001931,안타레스 3번 보상,1,60001931,0,0,0,0,0,0,0,0,0
0,60001940,안타레스 4번 보상,1,60001940,0,0,0,0,0,0,0,0,0
0,60001941,안타레스 4번 보상,1,60001941,0,0,0,0,0,0,0,0,0
0,60002640,초목이 재료주머니,1,60002640,0,0,0,0,0,0,0,0,0
0,60002850,축복기원 카드,660002850,60002850,60002851,0,0,0,0,0,0,0,0
0,60003210,(일본)웰컴 박스,10020,60003210,60003211,0,0,0,0,0,0,0,0
0,60004540,[한국이벤트] 추석 이벤트 몬스터 [1~20],60004546,60004540,60004550,60004560,0,0,0,0,0,0,0
0,60004550,[한국이벤트] 추석 이벤트 몬스터 [21~40],60004546,60004540,60004551,60004560,0,0,0,0,0,0,0
0,60004560,[한국이벤트] 추석 이벤트 몬스터 [41~],60004546,60004540,60004552,60004560,0,0,0,0,0,0,0
63,60004660,미션 보상에 무도회 보석 추가,1,60004660,0,0,0,0,0,0,0,0,0
0,69000100,본드래곤 상자 그룹,669000100,69000100,69000110,69000120,69000130,69000140,69000150,69000160,69000170,69000180,69000190
0,69000105,[슈퍼반클][일반] 본드래곤,79000105,69000105,590790,590800,590810,590820,590830,590840,540390,100010,570270
0,69000106,[슈퍼반클][일반] 본드래곤(신규_1208),179000106,169000105,169000106,169000107,169000108,169000109,590820,590830,590840,570270,520370
0,69000107,[슈퍼반클][일반] 본드래곤(신규_1208),179000107,269000105,269000106,269000107,269000108,269000109,269000103,269000104,590840,100010,570270
0,69000109,[슈퍼반클][공용]본드래곤일반장비,69000109,510320,520370,520370,530360,540370,550260,560270,570260,520370,580570
0,69000110,[슈퍼반클][공용]본드래곤일반장비,69000109,510330,520390,520390,530370,530370,540390,540390,550270,570270,580570
0,69000111,[슈퍼대미][일반] 파리스,1,60003635,100010,0,0,0,0,0,0,0,0
0,69000112,[슈퍼대미][레어] 파리스,1,60003636,100010,0,0,0,0,0,0,0,0
0,69000113,[슈퍼대미][영웅] 파리스,1,60003637,100010,0,0,0,0,0,0,0,0
0,69000114,[슈퍼대미][공용] 파리스 일반장비,69000114,2000550,6126137,6126138,6126139,6126140,6126141,6126142,6126140,6126141,6126138
0,69000115,[슈퍼대미][공용] 파리스 일반장비,69000114,2000560,6126142,6126143,6126143,6126144,6126145,6126146,6126147,6126148,6126113
0,69000116,[슈퍼대미][일반] 진실의 탑 정예 1단계,69000116,60003570,6126137,6126138,6126139,6126140,6126141,6126142,100010,0,0
0,69000117,[슈퍼대미][일반] 진실의 탑 정예 2단계,69000117,60003570,6126140,6126141,6126142,6126146,6126147,6126148,100010,0,0
0,69000118,[슈퍼대미][일반] 진실의 탑 정예 3단계,69000118,60003570,6126143,6126144,6126145,6126146,6126147,6126148,100010,0,0
0,69000119,[슈퍼대미][레어] 진실의 탑 정예 1단계,69000119,60003580,6126137,6126138,6126139,6126140,6126141,6126142,100010,0,0
0,69000120,[슈퍼대미][레어] 진실의 탑 정예 2단계,69000125,60003580,6126140,6126141,6126142,6126146,6126147,6126148,100010,0,0
0,69000121,[슈퍼대미][레어] 진실의 탑 정예 3단계,69000121,60003580,6126143,6126144,6126145,6126146,6126147,6126148,100010,0,0
0,69000122,[슈퍼대미][영웅] 진실의 탑 정예 1단계,69000122,60003590,6126137,6126138,6126139,6126140,6126141,6126142,100010,0,0
0,69000123,[슈퍼대미][영웅] 진실의 탑 정예 2단계,69000123,60003590,6126140,6126141,6126142,6126146,6126147,6126148,100010,0,0
0,69000124,[슈퍼대미][영웅] 진실의 탑 정예 3단계,69000124,60003590,6126143,6126144,6126145,6126146,6126147,6126148,100010,0,330100012
0,69000200,"[쿤다라개선] 일반무기 49~51, 54LV, 액세서리+방패",69000200,340100012,120100026,120100053,320100036,320100063,220100046,220100073,420100056,420100083,180300050
0,69000201,[쿤다라개선] 일반투구/상의 50~54LV,69000201,520230,520240,520250,520260,520270,530220,530230,530240,530250,530260
0,69000202,[쿤다라개선] 일반하의/어깨 49~55LV,69000202,540230,540240,540250,540260,540270,550180,550190,550200,550210,540230
0,69000203,[쿤다라개선] 일반신발/장갑 49~55LV (상의1백포함됨),69000203,570180,570190,570200,570210,560190,560200,560210,560190,570190,530260
0,69000204,"[쿤다라개선] 어드밴스,펫, 소환서, 재료,보석",69000204,119202990,119203010,119203150,65003790,65003791,0,0,0,0,0
0,78201220,행운의 과자 [중국],1,78201220,0,0,0,0,0,0,0,0,0
0,78201221,행운의 과자 [대만],1,78201221,0,0,0,0,0,0,0,0,0
0,78201222,행운의 과자 [싱가폴],1,78201222,0,0,0,0,0,0,0,0,0
0,78201223,행운의 과자 [유럽],1,78201223,0,0,0,0,0,0,0,0,0
0,78201224,"행운의 과자 [태국,러시아]",1,78201224,0,0,0,0,0,0,0,0,0
0,78201225,행운의 과자 [일본],1,78201225,0,0,0,0,0,0,0,0,0
0,78400680,[일본이벤트] 샤나 박스,10020,78400680,78400681,0,0,0,0,0,0,0,0
0,78400710,[한국이벤트] 추석 풍선 상자 (1일),1,78400710,0,0,0,0,0,0,0,0,0
0,79600020,[2급]STAT소켓아이템그룹,79600001,79600020,79600120,79600220,79600320,79600420,0,0,0,0,0
0,79600030,[3급]STAT소켓아이템그룹,79600001,79600030,79600130,79600230,79600330,79600430,0,0,0,0,0
0,79600040,[4급]STAT소켓아이템그룹,79600001,79600040,79600140,79600240,79600340,79600440,0,0,0,0,0
0,79600050,[5급]STAT소켓아이템그룹,79600001,79600050,79600150,79600250,79600350,79600450,0,0,0,0,0
0,79600060,[6급]STAT소켓아이템그룹,79600001,79600060,79600160,79600260,79600360,79600460,0,0,0,0,0
0,79600070,[7급]STAT소켓아이템그룹,79600001,79600070,79600170,79600270,79600370,79600470,0,0,0,0,0
