IDX,BagNo,Memo,ElementNo,SuccessRateNo,TunningNo_Min,TunningNo_Max
7408,993521611,용꽃 포치 Lv50,993521611,990001,0,0
7414,993521612,용꽃 포치 Lv51,993521612,990001,0,0
7420,993521613,용꽃 포치 Lv52,993521613,990001,0,0
7426,993521614,용꽃 포치 Lv53,993521614,990001,0,0
7432,993521615,용꽃 포치 Lv54,993521615,990001,0,0
7438,993521616,용꽃 포치 Lv55,993521616,990001,0,0
7444,993521617,용꽃 포치 Lv56,993521617,990001,0,0
7450,993521618,용꽃 포치 Lv57,993521618,990001,0,0
7456,993521619,용꽃 포치 Lv58,993521619,990001,0,0
7462,993521620,용꽃 포치 Lv59,993521620,990001,0,0
7468,993521700,열대 포치(기본),993521700,990001,0,0
7474,993521701,열대 포치 Lv40,993521701,990001,0,0
7480,993521702,열대 포치 Lv41,993521702,990001,0,0
7486,993521703,열대 포치 Lv42,993521703,990001,0,0
7492,993521704,열대 포치 Lv43,993521704,990001,0,0
7498,993521705,열대 포치 Lv44,993521705,990001,0,0
7504,993521706,열대 포치 Lv45,993521706,990001,0,0
7510,993521707,열대 포치 Lv46,993521707,990001,0,0
7516,993521708,열대 포치 Lv47,993521708,990001,0,0
7522,993521709,열대 포치 Lv48,993521709,990001,0,0
7528,993521710,열대 포치 Lv49,993521710,990001,0,0
7534,993521711,열대 포치 Lv50,993521711,990001,0,0
7540,993521712,열대 포치 Lv51,993521712,990001,0,0
7547,993521713,열대 포치 Lv52,993521713,990001,0,0
7553,993521714,열대 포치 Lv53,993521714,990001,0,0
7559,993521715,열대 포치 Lv54,993521715,990001,0,0
7565,993521716,열대 포치 Lv55,993521716,990001,0,0
7571,993521717,열대 포치 Lv56,993521717,990001,0,0
7577,993521718,열대 포치 Lv57,993521718,990001,0,0
7583,993521719,열대 포치 Lv58,993521719,990001,0,0
7589,993521720,열대 포치 Lv59,993521720,990001,0,0
7595,993521800,무드라고라(희귀)(기본),993521800,990001,0,0
7601,993521801,무드라고라(희귀) Lv40,993521801,990001,0,0
7607,993521802,무드라고라(희귀) Lv41,993521802,990001,0,0
7613,993521803,무드라고라(희귀) Lv42,993521803,990001,0,0
7619,993521804,무드라고라(희귀) Lv43,993521804,990001,0,0
7625,993521805,무드라고라(희귀) Lv44,993521805,990001,0,0
7631,993521806,무드라고라(희귀) Lv45,993521806,990001,0,0
7637,993521807,무드라고라(희귀) Lv46,993521807,990001,0,0
7643,993521808,무드라고라(희귀) Lv47,993521808,990001,0,0
7649,993521809,무드라고라(희귀) Lv48,993521809,990001,0,0
7655,993521810,무드라고라(희귀) Lv49,993521810,990001,0,0
7662,993521811,무드라고라(희귀) Lv50,993521811,990001,0,0
7668,993521812,무드라고라(희귀) Lv51,993521812,990001,0,0
7674,993521813,무드라고라(희귀) Lv52,993521813,990001,0,0
7680,993521814,무드라고라(희귀) Lv53,993521814,990001,0,0
7686,993521815,무드라고라(희귀) Lv54,993521815,990001,0,0
7692,993521816,무드라고라(희귀) Lv55,993521816,990001,0,0
7699,993521817,무드라고라(희귀) Lv56,993521817,990001,0,0
7705,993521818,무드라고라(희귀) Lv57,993521818,990001,0,0
7712,993521819,무드라고라(희귀) Lv58,993521819,990001,0,0
7719,993521820,무드라고라(희귀) Lv59,993521820,990001,0,0
7726,993522000,옵큘링 (기본),993522000,990001,0,0
7732,993522001,옵큘링 Lv40,993522001,990001,0,0
7738,993522002,옵큘링 Lv41,993522002,990001,0,0
7744,993522003,옵큘링 Lv42,993522003,990001,0,0
7749,993522004,옵큘링 Lv43,993522004,990001,0,0
7754,993522005,옵큘링 Lv44,993522005,990001,0,0
7759,993522006,옵큘링 Lv45,993522006,990001,0,0
7764,993522007,옵큘링 Lv46,993522007,990001,0,0
7769,993522008,옵큘링 Lv47,993522008,990001,0,0
7774,993522009,옵큘링 Lv48,993522009,990001,0,0
7779,993522010,옵큘링 Lv49,993522010,990001,0,0
7784,993522011,옵큘링 Lv50,993522011,990001,0,0
7789,993522012,옵큘링 Lv51,993522012,990001,0,0
7794,993522013,옵큘링 Lv52,993522013,990001,0,0
7799,993522014,옵큘링 Lv53,993522014,990001,0,0
7804,993522015,옵큘링 Lv54,993522015,990001,0,0
7809,993522016,옵큘링 Lv55,993522016,990001,0,0
7814,993522017,옵큘링 Lv56,993522017,990001,0,0
7819,993522018,옵큘링 Lv57,993522018,990001,0,0
7824,993522019,옵큘링 Lv58,993522019,990001,0,0
7829,993522020,옵큘링 Lv59,993522020,990001,0,0
7834,993522100,레드 옵큘링(기본),993522100,990001,0,0
7839,993522101,레드 옵큘링 Lv40,993522101,990001,0,0
7844,993522102,레드 옵큘링 Lv41,993522102,990001,0,0
7849,993522103,레드 옵큘링 Lv42,993522103,990001,0,0
7854,993522104,레드 옵큘링 Lv43,993522104,990001,0,0
7859,993522105,레드 옵큘링 Lv44,993522105,990001,0,0
7864,993522106,레드 옵큘링 Lv45,993522106,990001,0,0
7869,993522107,레드 옵큘링 Lv46,993522107,990001,0,0
7874,993522108,레드 옵큘링 Lv47,993522108,990001,0,0
7879,993522109,레드 옵큘링 Lv48,993522109,990001,0,0
7884,993522110,레드 옵큘링 Lv49,993522110,990001,0,0
7889,993522111,레드 옵큘링 Lv50,993522111,990001,0,0
7893,993522112,레드 옵큘링 Lv51,993522112,990001,0,0
7897,993522113,레드 옵큘링 Lv52,993522113,990001,0,0
7901,993522114,레드 옵큘링 Lv53,993522114,990001,0,0
7905,993522115,레드 옵큘링 Lv54,993522115,990001,0,0
7909,993522116,레드 옵큘링 Lv55,993522116,990001,0,0
7913,993522117,레드 옵큘링 Lv56,993522117,990001,0,0
7917,993522118,레드 옵큘링 Lv57,993522118,990001,0,0
7921,993522119,레드 옵큘링 Lv58,993522119,990001,0,0
7925,993522120,레드 옵큘링 Lv59,993522120,990001,0,0
7929,993522200,가시 옵큘링(기본),993522200,990001,0,0
7933,993522201,가시 옵큘링 Lv40,993522201,990001,0,0
7937,993522202,가시 옵큘링 Lv41,993522202,990001,0,0
7941,993522203,가시 옵큘링 Lv42,993522203,990001,0,0
7945,993522204,가시 옵큘링 Lv43,993522204,990001,0,0
7949,993522205,가시 옵큘링 Lv44,993522205,990001,0,0
7953,993522206,가시 옵큘링 Lv45,993522206,990001,0,0
7957,993522207,가시 옵큘링 Lv46,993522207,990001,0,0
7961,993522208,가시 옵큘링 Lv47,993522208,990001,0,0
7965,993522209,가시 옵큘링 Lv48,993522209,990001,0,0
7969,993522210,가시 옵큘링 Lv49,993522210,990001,0,0
7973,993522211,가시 옵큘링 Lv50,993522211,990001,0,0
7977,993522212,가시 옵큘링 Lv51,993522212,990001,0,0
7981,993522213,가시 옵큘링 Lv52,993522213,990001,0,0
7985,993522214,가시 옵큘링 Lv53,993522214,990001,0,0
7989,993522215,가시 옵큘링 Lv54,993522215,990001,0,0
7993,993522216,가시 옵큘링 Lv55,993522216,990001,0,0
7997,993522217,가시 옵큘링 Lv56,993522217,990001,0,0
8001,993522218,가시 옵큘링 Lv57,993522218,990001,0,0
8005,993522219,가시 옵큘링 Lv58,993522219,990001,0,0
8009,993522220,가시 옵큘링 Lv59,993522220,990001,0,0
8012,993522300,위치 옵큘링(기본),993522300,990001,0,0
8015,993522301,위치 옵큘링 Lv40,993522301,990001,0,0
8018,993522302,위치 옵큘링 Lv41,993522302,990001,0,0
8021,993522303,위치 옵큘링 Lv42,993522303,990001,0,0
8024,993522304,위치 옵큘링 Lv43,993522304,990001,0,0
8027,993522305,위치 옵큘링 Lv44,993522305,990001,0,0
8030,993522306,위치 옵큘링 Lv45,993522306,990001,0,0
8033,993522307,위치 옵큘링 Lv46,993522307,990001,0,0
8036,993522308,위치 옵큘링 Lv47,993522308,990001,0,0
8039,993522309,위치 옵큘링 Lv48,993522309,990001,0,0
8042,993522310,위치 옵큘링 Lv49,993522310,990001,0,0
8045,993522311,위치 옵큘링 Lv50,993522311,990001,0,0
8048,993522312,위치 옵큘링 Lv51,993522312,990001,0,0
8051,993522313,위치 옵큘링 Lv52,993522313,990001,0,0
8054,993522314,위치 옵큘링 Lv53,993522314,990001,0,0
8057,993522315,위치 옵큘링 Lv54,993522315,990001,0,0
8060,993522316,위치 옵큘링 Lv55,993522316,990001,0,0
8063,993522317,위치 옵큘링 Lv56,993522317,990001,0,0
8066,993522318,위치 옵큘링 Lv57,993522318,990001,0,0
8069,993522319,위치 옵큘링 Lv58,993522319,990001,0,0
8072,993522320,위치 옵큘링 Lv59,993522320,990001,0,0
8075,993522800,샤드론 (희귀) 기본,993522800,990001,0,0
8078,993522801,샤드론 (희귀) Lv40,993522801,990001,0,0
8081,993522802,샤드론 (희귀) Lv41,993522802,990001,0,0
8084,993522803,샤드론 (희귀) Lv42,993522803,990001,0,0
8087,993522804,샤드론 (희귀) Lv43,993522804,990001,0,0
8090,993522805,샤드론 (희귀) Lv44,993522805,990001,0,0
8093,993522806,샤드론 (희귀) Lv45,993522806,990001,0,0
8096,993522807,샤드론 (희귀) Lv46,993522807,990001,0,0
8099,993522808,샤드론 (희귀) Lv47,993522808,990001,0,0
8102,993522809,샤드론 (희귀) Lv48,993522809,990001,0,0
8105,993522810,샤드론 (희귀) Lv49,993522810,990001,0,0
8108,993522811,샤드론 (희귀) Lv50,993522811,990001,0,0
8111,993522812,샤드론 (희귀) Lv51,993522812,990001,0,0
8114,993522813,샤드론 (희귀) Lv52,993522813,990001,0,0
8117,993522814,샤드론 (희귀) Lv53,993522814,990001,0,0
8120,993522815,샤드론 (희귀) Lv54,993522815,990001,0,0
8123,993522816,샤드론 (희귀) Lv55,993522816,990001,0,0
8126,993522817,샤드론 (희귀) Lv56,993522817,990001,0,0
8129,993522818,샤드론 (희귀) Lv57,993522818,990001,0,0
8132,993522819,샤드론 (희귀) Lv58,993522819,990001,0,0
8135,993522820,샤드론 (희귀) Lv59,993522820,990001,0,0
8138,993523000,검은 쿰바 (기본),993523000,990001,0,0
8141,993523001,검은 쿰바 Lv40,993523001,990001,0,0
8144,993523002,검은 쿰바 Lv41,993523002,990001,0,0
8147,993523003,검은 쿰바 Lv42,993523003,990001,0,0
8150,993523004,검은 쿰바 Lv43,993523004,990001,0,0
8153,993523005,검은 쿰바 Lv44,993523005,990001,0,0
8156,993523006,검은 쿰바 Lv45,993523006,990001,0,0
8159,993523007,검은 쿰바 Lv46,993523007,990001,0,0
8162,993523008,검은 쿰바 Lv47,993523008,990001,0,0
8165,993523009,검은 쿰바 Lv48,993523009,990001,0,0
8168,993523010,검은 쿰바 Lv49,993523010,990001,0,0
8171,993523011,검은 쿰바 Lv50,993523011,990001,0,0
8174,993523012,검은 쿰바 Lv51,993523012,990001,0,0
8177,993523013,검은 쿰바 Lv52,993523013,990001,0,0
8180,993523014,검은 쿰바 Lv53,993523014,990001,0,0
8183,993523015,검은 쿰바 Lv54,993523015,990001,0,0
8186,993523016,검은 쿰바 Lv55,993523016,990001,0,0
8189,993523017,검은 쿰바 Lv56,993523017,990001,0,0
8192,993523018,검은 쿰바 Lv57,993523018,990001,0,0
8194,993523019,검은 쿰바 Lv58,993523019,990001,0,0
8197,993523020,검은 쿰바 Lv59,993523020,990001,0,0
8199,993523100,붉은 쿰바 (기본),993523100,990001,0,0
8201,993523101,붉은 쿰바 Lv40,993523101,990001,0,0
8203,993523102,붉은 쿰바 Lv41,993523102,990001,0,0
8205,993523103,붉은 쿰바 Lv42,993523103,990001,0,0
8207,993523104,붉은 쿰바 Lv43,993523104,990001,0,0
8209,993523105,붉은 쿰바 Lv44,993523105,990001,0,0
8211,993523106,붉은 쿰바 Lv45,993523106,990001,0,0
8213,993523107,붉은 쿰바 Lv46,993523107,990001,0,0
8215,993523108,붉은 쿰바 Lv47,993523108,990001,0,0
8217,993523109,붉은 쿰바 Lv48,993523109,990001,0,0
8219,993523110,붉은 쿰바 Lv49,993523110,990001,0,0
8221,993523111,붉은 쿰바 Lv50,993523111,990001,0,0
8223,993523112,붉은 쿰바 Lv51,993523112,990001,0,0
8225,993523113,붉은 쿰바 Lv52,993523113,990001,0,0
8227,993523114,붉은 쿰바 Lv53,993523114,990001,0,0
8229,993523115,붉은 쿰바 Lv54,993523115,990001,0,0
8231,993523116,붉은 쿰바 Lv55,993523116,990001,0,0
8233,993523117,붉은 쿰바 Lv56,993523117,990001,0,0
8235,993523118,붉은 쿰바 Lv57,993523118,990001,0,0
8237,993523119,붉은 쿰바 Lv58,993523119,990001,0,0
8239,993523120,붉은 쿰바 Lv59,993523120,990001,0,0
8241,993523200,허니 쿰바 (기본),993523200,990001,0,0
8243,993523201,허니 쿰바 Lv40,993523201,990001,0,0
8245,993523202,허니 쿰바 Lv41,993523202,990001,0,0
8247,993523203,허니 쿰바 Lv42,993523203,990001,0,0
8249,993523204,허니 쿰바 Lv43,993523204,990001,0,0
8251,993523205,허니 쿰바 Lv44,993523205,990001,0,0
8253,993523206,허니 쿰바 Lv45,993523206,990001,0,0
8255,993523207,허니 쿰바 Lv46,993523207,990001,0,0
8257,993523208,허니 쿰바 Lv47,993523208,990001,0,0
8259,993523209,허니 쿰바 Lv48,993523209,990001,0,0
8261,993523210,허니 쿰바 Lv49,993523210,990001,0,0
8263,993523211,허니 쿰바 Lv50,993523211,990001,0,0
8265,993523212,허니 쿰바 Lv51,993523212,990001,0,0
8267,993523213,허니 쿰바 Lv52,993523213,990001,0,0
8269,993523214,허니 쿰바 Lv53,993523214,990001,0,0
8271,993523215,허니 쿰바 Lv54,993523215,990001,0,0
8273,993523216,허니 쿰바 Lv55,993523216,990001,0,0
8275,993523217,허니 쿰바 Lv56,993523217,990001,0,0
8277,993523218,허니 쿰바 Lv57,993523218,990001,0,0
8279,993523219,허니 쿰바 Lv58,993523219,990001,0,0
8281,993523220,허니 쿰바 Lv59,993523220,990001,0,0
8283,993523300,주술 쿰바 (기본),993523300,990001,0,0
8285,993523301,주술 쿰바 Lv40,993523301,990001,0,0
8287,993523302,주술 쿰바 Lv41,993523302,990001,0,0
8289,993523303,주술 쿰바 Lv42,993523303,990001,0,0
8291,993523304,주술 쿰바 Lv43,993523304,990001,0,0
8293,993523305,주술 쿰바 Lv44,993523305,990001,0,0
8295,993523306,주술 쿰바 Lv45,993523306,990001,0,0
8297,993523307,주술 쿰바 Lv46,993523307,990001,0,0
8299,993523308,주술 쿰바 Lv47,993523308,990001,0,0
8301,993523309,주술 쿰바 Lv48,993523309,990001,0,0
8303,993523310,주술 쿰바 Lv49,993523310,990001,0,0
8305,993523311,주술 쿰바 Lv50,993523311,990001,0,0
8307,993523312,주술 쿰바 Lv51,993523312,990001,0,0
8309,993523313,주술 쿰바 Lv52,993523313,990001,0,0
8311,993523314,주술 쿰바 Lv53,993523314,990001,0,0
8313,993523315,주술 쿰바 Lv54,993523315,990001,0,0
8315,993523316,주술 쿰바 Lv55,993523316,990001,0,0
8317,993523317,주술 쿰바 Lv56,993523317,990001,0,0
8319,993523318,주술 쿰바 Lv57,993523318,990001,0,0
8321,993523319,주술 쿰바 Lv58,993523319,990001,0,0
8323,993523320,주술 쿰바 Lv59,993523320,990001,0,0
8325,993523900,자로(정예) 기본 ,993523900,990001,0,0
8327,993523904,자로(정예) Lv 43,993523904,990001,0,0
8329,993523905,자로(정예) Lv 44,993523905,990001,0,0
8331,993523906,자로(정예) Lv 45,993523906,990001,0,0
8333,993523907,자로(정예) Lv 46,993523907,990001,0,0
8335,993523908,자로(정예) Lv 47,993523908,990001,0,0
8337,993523909,자로(정예) Lv 48,993523909,990001,0,0
8339,993523910,자로(정예) Lv 49,993523910,990001,0,0
8341,993523911,자로(정예) Lv 50,993523911,990001,0,0
8343,993523912,자로(정예) Lv 51,993523912,990001,0,0
8345,993524000,바포 (기본),993524000,990001,0,0
8347,993524001,바포 Lv40,993524001,990001,0,0
8349,993524002,바포 Lv41,993524002,990001,0,0
8351,993524003,바포 Lv42,993524003,990001,0,0
8353,993524004,바포 Lv43,993524004,990001,0,0
8355,993524005,바포 Lv44,993524005,990001,0,0
8357,993524006,바포 Lv45,993524006,990001,0,0
8359,993524007,바포 Lv46,993524007,990001,0,0
8361,993524008,바포 Lv47,993524008,990001,0,0
8363,993524009,바포 Lv48,993524009,990001,0,0
8365,993524010,바포 Lv49,993524010,990001,0,0
8367,993524011,바포 Lv50,993524011,990001,0,0
8369,993524012,바포 Lv51,993524012,990001,0,0
8371,993524013,바포 Lv52,993524013,990001,0,0
8373,993524014,바포 Lv53,993524014,990001,0,0
8375,993524015,바포 Lv54,993524015,990001,0,0
8377,993524016,바포 Lv55,993524016,990001,0,0
8379,993524017,바포 Lv56,993524017,990001,0,0
8381,993524018,바포 Lv57,993524018,990001,0,0
8383,993524019,바포 Lv58,993524019,990001,0,0
8385,993524020,바포 Lv59,993524020,990001,0,0
8387,993524100,타이거 바포 (기본),993524100,990001,0,0
8389,993524101,타이거 바포 Lv40,993524101,990001,0,0
8391,993524102,타이거 바포 Lv41,993524102,990001,0,0
8393,993524103,타이거 바포 Lv42,993524103,990001,0,0
8395,993524104,타이거 바포 Lv43,993524104,990001,0,0
8397,993524105,타이거 바포 Lv44,993524105,990001,0,0
8399,993524106,타이거 바포 Lv45,993524106,990001,0,0
8401,993524107,타이거 바포 Lv46,993524107,990001,0,0
8403,993524108,타이거 바포 Lv47,993524108,990001,0,0
8405,993524109,타이거 바포 Lv48,993524109,990001,0,0
8407,993524110,타이거 바포 Lv49,993524110,990001,0,0
8409,993524111,타이거 바포 Lv50,993524111,990001,0,0
8411,993524112,타이거 바포 Lv51,993524112,990001,0,0
8413,993524113,타이거 바포 Lv52,993524113,990001,0,0
8415,993524114,타이거 바포 Lv53,993524114,990001,0,0
8417,993524115,타이거 바포 Lv54,993524115,990001,0,0
8419,993524116,타이거 바포 Lv55,993524116,990001,0,0
8421,993524117,타이거 바포 Lv56,993524117,990001,0,0
8423,993524118,타이거 바포 Lv57,993524118,990001,0,0
8425,993524119,타이거 바포 Lv58,993524119,990001,0,0
8427,993524120,타이거 바포 Lv59,993524120,990001,0,0
8429,993524200,큰뿔 바포 (기본),993524200,990001,0,0
8431,993524201,큰뿔 바포 Lv40,993524201,990001,0,0
8433,993524202,큰뿔 바포 Lv41,993524202,990001,0,0
8435,993524203,큰뿔 바포 Lv42,993524203,990001,0,0
8437,993524204,큰뿔 바포 Lv43,993524204,990001,0,0
8439,993524205,큰뿔 바포 Lv44,993524205,990001,0,0
8441,993524206,큰뿔 바포 Lv45,993524206,990001,0,0
8443,993524207,큰뿔 바포 Lv46,993524207,990001,0,0
8445,993524208,큰뿔 바포 Lv47,993524208,990001,0,0
8447,993524209,큰뿔 바포 Lv48,993524209,990001,0,0
8449,993524210,큰뿔 바포 Lv49,993524210,990001,0,0
8451,993524211,큰뿔 바포 Lv50,993524211,990001,0,0
8453,993524212,큰뿔 바포 Lv51,993524212,990001,0,0
8455,993524213,큰뿔 바포 Lv52,993524213,990001,0,0
8457,993524214,큰뿔 바포 Lv53,993524214,990001,0,0
8459,993524215,큰뿔 바포 Lv54,993524215,990001,0,0
8461,993524216,큰뿔 바포 Lv55,993524216,990001,0,0
8463,993524217,큰뿔 바포 Lv56,993524217,990001,0,0
8465,993524218,큰뿔 바포 Lv57,993524218,990001,0,0
8467,993524219,큰뿔 바포 Lv58,993524219,990001,0,0
8469,993524220,큰뿔 바포 Lv59,993524220,990001,0,0
8471,993524300,독 바포 (기본),993524300,990001,0,0
8473,993524301,독 바포 Lv40,993524301,990001,0,0
8475,993524302,독 바포 Lv41,993524302,990001,0,0
8477,993524303,독 바포 Lv42,993524303,990001,0,0
8479,993524304,독 바포 Lv43,993524304,990001,0,0
8481,993524305,독 바포 Lv44,993524305,990001,0,0
8483,993524306,독 바포 Lv45,993524306,990001,0,0
8485,993524307,독 바포 Lv46,993524307,990001,0,0
8487,993524308,독 바포 Lv47,993524308,990001,0,0
8489,993524309,독 바포 Lv48,993524309,990001,0,0
8491,993524310,독 바포 Lv49,993524310,990001,0,0
8493,993524311,독 바포 Lv50,993524311,990001,0,0
8495,993524312,독 바포 Lv51,993524312,990001,0,0
8497,993524313,독 바포 Lv52,993524313,990001,0,0
8499,993524314,독 바포 Lv53,993524314,990001,0,0
8501,993524315,독 바포 Lv54,993524315,990001,0,0
8503,993524316,독 바포 Lv55,993524316,990001,0,0
8505,993524317,독 바포 Lv56,993524317,990001,0,0
8507,993524318,독 바포 Lv57,993524318,990001,0,0
8509,993524319,독 바포 Lv58,993524319,990001,0,0
8511,993524320,독 바포 Lv59,993524320,990001,0,0
8513,993524800,우두머리 바포(희귀) (기본),993524800,990001,0,0
8515,993524801,우두머리 바포(희귀) Lv40,993524801,990001,0,0
8517,993524802,우두머리 바포(희귀) Lv41,993524802,990001,0,0
8519,993524803,우두머리 바포(희귀) Lv42,993524803,990001,0,0
8521,993524804,우두머리 바포(희귀) Lv43,993524804,990001,0,0
8523,993524805,우두머리 바포(희귀) Lv44,993524805,990001,0,0
8525,993524806,우두머리 바포(희귀) Lv45,993524806,990001,0,0
8527,993524807,우두머리 바포(희귀) Lv46,993524807,990001,0,0
8529,993524808,우두머리 바포(희귀) Lv47,993524808,990001,0,0
