f_NationCodeStr,BagNo,Level,Memo,ElementsNo,SuccessRateControlNo,CountControlNo,DropMoneyControlNo
0,31100015,1,엠포리아 방어구 상의 전사,31100015,31100015,31100015,0
0,32000010,1,메지션 1차 방어구 LV 1~11 ★★★,32000010,32000010,32000010,0
0,32000020,1,메지션 1차 방어구 LV 1~11 ★★★,32000020,32000020,32000020,0
0,32000030,1,메지션 2차 방어구 LV 12~17 ★★★,32000030,32000030,32000030,0
0,32000040,1,메지션 2차 방어구 LV 12~17 ★★★,32000040,32000040,32000040,0
0,32000050,1,메지션 3차 방어구 LV 18~23 ★★★,32000050,32000050,32000050,0
0,32000060,1,메지션 3차 방어구 LV 18~23 ★★★,32000060,32000060,32000060,0
0,32000070,1,메지션 4차 방어구 LV 24~29 ★★★,32000070,32000070,32000070,0
0,32000080,1,메지션 4차 방어구 LV 24~29 ★★★,32000080,32000080,32000080,0
0,32000090,1,메지션 5차 방어구 LV 30~35 ★★★,32000090,32000090,32000090,0
0,32000100,1,메지션 5차 방어구 LV 30~35 ★★★,32000100,32000100,32000100,0
0,32000110,1,메지션 6차 방어구 LV 36~41 ★★★,32000110,32000110,32000110,0
0,32000120,1,메지션 6차 방어구 LV 36~41 ★★★,32000120,32000120,32000120,0
0,32000130,1,메지션 7차 방어구 LV 42~47 ★★★,32000130,32000130,32000130,0
0,32000140,1,메지션 7차 방어구 LV 42~47 ★★★,32000140,32000140,32000140,0
0,32000150,1,메지션 8차 방어구 LV 48~53 ★★★,32000150,32000150,32000150,0
0,32000160,1,메지션 8차 방어구 LV 48~53 ★★★,32000160,32000160,32000160,0
0,32000170,1,메지션 9차 방어구 LV 54~59 ★★★,32000170,32000170,32000170,0
0,32000180,1,메지션 9차 방어구 LV 54~59 ★★★,32000180,32000180,32000180,0
0,32000190,1,메지션 10차 방어구 LV 60~65 ★★★,32000190,32000190,32000190,0
0,32000200,1,메지션 10차 방어구 LV 60~65 ★★★,32000200,32000200,32000200,0
0,32000210,1,메지션 11차 방어구 LV 66~70 ★★★,32000210,32000210,32000210,0
0,32000220,1,메지션 11차 방어구 LV 66~70 ★★★,32000220,32000220,32000220,0
0,32000230,1,메지션 12차 방어구 LV 72~76 ★★★,32000230,32000230,32000230,0
0,32000240,1,메지션 12차 방어구 LV 72~76 ★★★,32000240,32000240,32000240,0
0,32000250,1,메지션 12차 방어구 LV 78~82 ★★★,32000250,32000250,32000250,0
0,32000260,1,메지션 12차 방어구 LV 78~82 ★★★,32000260,32000260,32000260,0
0,32000270,1,메지션 14차 방어구 LV 84~88 ★★★,32000270,32000270,32000270,0
0,32000280,1,메지션 14차 방어구 LV 84~88 ★★★,32000280,32000280,32000280,0
0,33000010,1,궁수 1차 방어구 LV 1~11 ★★★,33000010,33000010,33000010,0
0,33000020,1,궁수 1차 방어구 LV 1~11 ★★★,33000020,33000020,33000020,0
0,33000030,1,궁수 2차 방어구 LV 12~17 ★★★,33000030,33000030,33000030,0
0,33000040,1,궁수 2차 방어구 LV 12~17 ★★★,33000040,33000040,33000040,0
0,33000050,1,궁수 3차 방어구 LV 18~23 ★★★,33000050,33000050,33000050,0
0,33000060,1,궁수 3차 방어구 LV 18~23 ★★★,33000060,33000060,33000060,0
0,33000070,1,궁수 4차 방어구 LV 24~29 ★★★,33000070,33000070,33000070,0
0,33000080,1,궁수 4차 방어구 LV 24~29 ★★★,33000080,33000080,33000080,0
0,33000090,1,궁수 5차 방어구 LV 30~35 ★★★,33000090,33000090,33000090,0
0,33000100,1,궁수 5차 방어구 LV 30~35 ★★★,33000100,33000100,33000100,0
0,33000110,1,궁수 6차 방어구 LV 36~41 ★★★,33000110,33000110,33000110,0
0,33000120,1,궁수 6차 방어구 LV 36~41 ★★★,33000120,33000120,33000120,0
0,33000130,1,궁수 7차 방어구 LV 42~47 ★★★,33000130,33000130,33000130,0
0,33000140,1,궁수 7차 방어구 LV 42~47 ★★★,33000140,33000140,33000140,0
0,33000150,1,궁수 8차 방어구 LV 48~53 ★★★,33000150,33000150,33000150,0
0,33000160,1,궁수 8차 방어구 LV 48~53 ★★★,33000160,33000160,33000160,0
0,33000170,1,궁수 9차 방어구 LV 54~59 ★★★,33000170,33000170,33000170,0
0,33000180,1,궁수 9차 방어구 LV 54~59 ★★★,33000180,33000180,33000180,0
0,33000190,1,궁수 10차 방어구 LV 60~65 ★★★,33000190,33000190,33000190,0
0,33000200,1,궁수 10차 방어구 LV 60~65 ★★★,33000200,33000200,33000200,0
0,33000210,1,궁수 11차 방어구 LV 66~70 ★★★,33000210,33000210,33000210,0
0,33000220,1,궁수 11차 방어구 LV 66~70 ★★★,33000220,33000220,33000220,0
0,33000230,1,궁수 12차 방어구 LV 72~76 ★★★,33000230,33000230,33000230,0
0,33000240,1,궁수 12차 방어구 LV 72~76 ★★★,33000240,33000240,33000240,0
0,33000250,1,궁수 12차 방어구 LV 78~82 ★★★,33000250,33000250,33000250,0
0,33000260,1,궁수 12차 방어구 LV 78~82 ★★★,33000260,33000260,33000260,0
0,33000270,1,궁수 14차 방어구 LV 84~88 ★★★,33000270,33000270,33000270,0
0,33000280,1,궁수 14차 방어구 LV 84~88 ★★★,33000280,33000280,33000280,0
0,33100010,1,엠포리아 방어구 헬멧 법사,33100010,33100010,33100010,0
0,33100011,1,엠포리아 방어구 헬멧 법사,33100011,33100011,33100011,0
0,33100012,1,엠포리아 방어구 헬멧 법사,33100012,33100012,33100012,0
0,33100013,1,엠포리아 방어구 헬멧 법사,33100013,33100013,33100013,0
0,33100014,1,엠포리아 방어구 헬멧 법사,33100014,33100014,33100014,0
0,33100015,1,엠포리아 방어구 상의 법사,33100015,33100015,33100015,0
0,34000010,1,도둑 1차 방어구 LV 1~11 ★★★,34000010,34000010,34000010,0
0,34000020,1,도둑 1차 방어구 LV 1~11 ★★★,34000020,34000020,34000020,0
0,34000030,1,도둑 2차 방어구 LV 12~17 ★★★,34000030,34000030,34000030,0
0,34000040,1,도둑 2차 방어구 LV 12~17 ★★★,34000040,34000040,34000040,0
0,34000050,1,도둑 3차 방어구 LV 18~23 ★★★,34000050,34000050,34000050,0
0,34000060,1,도둑 3차 방어구 LV 18~23 ★★★,34000060,34000060,34000060,0
0,34000070,1,도둑 4차 방어구 LV 24~29 ★★★,34000070,34000070,34000070,0
0,34000080,1,도둑 4차 방어구 LV 24~29 ★★★,34000080,34000080,34000080,0
0,34000090,1,도둑 5차 방어구 LV 30~35 ★★★,34000090,34000090,34000090,0
0,34000100,1,도둑 5차 방어구 LV 30~35 ★★★,34000100,34000100,34000100,0
0,34000110,1,도둑 6차 방어구 LV 36~41 ★★★,34000110,34000110,34000110,0
0,34000120,1,도둑 6차 방어구 LV 36~41 ★★★,34000120,34000120,34000120,0
0,34000130,1,도둑 7차 방어구 LV 42~47 ★★★,34000130,34000130,34000130,0
0,34000140,1,도둑 7차 방어구 LV 42~47 ★★★,34000140,34000140,34000140,0
0,34000150,1,도둑 8차 방어구 LV 48~53 ★★★,34000150,34000150,34000150,0
0,34000160,1,도둑 8차 방어구 LV 48~53 ★★★,34000160,34000160,34000160,0
0,34000170,1,도둑 9차 방어구 LV 54~59 ★★★,34000170,34000170,34000170,0
0,34000180,1,도둑 9차 방어구 LV 54~59 ★★★,34000180,34000180,34000180,0
0,34000190,1,도둑 10차 방어구 LV 60~65 ★★★,34000190,34000190,34000190,0
0,34000200,1,도둑 10차 방어구 LV 60~65 ★★★,34000200,34000200,34000200,0
0,34000210,1,도둑 11차 방어구 LV 66~70 ★★★,34000210,34000210,34000210,0
0,34000220,1,도둑 11차 방어구 LV 66~70 ★★★,34000220,34000220,34000220,0
0,34000230,1,도둑 12차 방어구 LV 72~76 ★★★,34000230,34000230,34000230,0
0,34000240,1,도둑 12차 방어구 LV 72~76 ★★★,34000240,34000240,34000240,0
0,34000250,1,도둑 12차 방어구 LV 78~82 ★★★,34000250,34000250,34000250,0
0,34000260,1,도둑 12차 방어구 LV 78~82 ★★★,34000260,34000260,34000260,0
0,34000270,1,도둑 14차 방어구 LV 84~88 ★★★,34000270,34000270,34000270,0
0,34000280,1,도둑 14차 방어구 LV 84~88 ★★★,34000280,34000280,34000280,0
0,35000010,1,전사 기본 방어구 종합 선물 세트 ★,35000010,35000010,35000010,0
0,35000020,1,법사 기본 방어구 종합 선물 세트 ★,35000020,35000020,35000020,0
0,35000030,1,궁사 기본 방어구 종합 선물 세트 ★,35000030,35000030,35000030,0
0,35000040,1,도둑 기본 방어구 종합 선물 세트 ★,35000040,35000040,35000040,0
0,35100010,1,엠포리아 방어구 헬멧 궁수,35100010,35100010,35100010,0
0,35100011,1,엠포리아 방어구 헬멧 궁수,35100011,35100011,35100011,0
0,35100012,1,엠포리아 방어구 헬멧 궁수,35100012,35100012,35100012,0
0,35100013,1,엠포리아 방어구 헬멧 궁수,35100013,35100013,35100013,0
0,35100014,1,엠포리아 방어구 헬멧 궁수,35100014,35100014,35100014,0
0,35100015,1,엠포리아 방어구 상의 궁수,35100015,35100015,35100015,0
0,37100010,1,엠포리아 방어구 헬멧 도둑,37100010,37100010,37100010,0
0,37100011,1,엠포리아 방어구 헬멧 도둑,37100011,37100011,37100011,0
0,37100012,1,엠포리아 방어구 헬멧 도둑,37100012,37100012,37100012,0
0,37100013,1,엠포리아 방어구 헬멧 도둑,37100013,37100013,37100013,0
0,37100014,1,엠포리아 방어구 헬멧 도둑,37100014,37100014,37100014,0
0,37100015,1,엠포리아 방어구 상의 도둑,37100015,37100015,37100015,0
0,39000010,1,20~30 레벨 드랍용 백팩 ★★★,39000010,39000010,39000010,0
0,39000020,1,30~40 레벨 드랍용 백팩 ★★★,39000020,39000020,39000020,0
0,39000030,1,40~50 레벨 드랍용 백팩 ★★★,39000030,39000030,39000030,0
0,39000040,1,50~60 레벨 드랍용 백팩 ★★★,39000040,39000040,39000040,0
0,39000050,1,60~70 레벨 드랍용 백팩 ★★★,39000050,39000050,39000050,0
0,39000060,1,70~80 레벨 드랍용 백팩 ★★★,39000060,39000060,39000060,0
0,41000010,1,전사 1차 세트 LV 14 ★★★,41000010,41000010,41000010,0
0,41000020,1,전사 2차 세트 LV 14 ★★★,41000020,41000020,41000020,0
0,41000030,1,전사 3차 세트 LV 20 ★★★,41000030,41000030,41000030,0
0,41000040,1,전사 4차 세트 LV 20 ★★★,41000040,41000040,41000040,0
0,41000050,1,전사 5차 세트 LV 20 ★★★,41000050,41000050,41000050,0
0,41000060,1,전사 6차 세트 LV 30 ★★★,41000060,41000060,41000060,0
0,41000070,1,전사 7차 세트 LV 30 ★★★,41000070,41000070,41000070,0
0,41000080,1,전사 8차 세트 LV 30 ★★★,41000080,41000080,41000080,0
0,41000090,1,전사 9차 세트 LV 40 ★★★,41000090,41000090,41000090,0
0,41000100,1,전사 10차 세트 LV 40 ★★★,41000100,41000100,41000100,0
0,41000110,1,전사 11차 세트 LV 40 ★★★,41000110,41000110,41000110,0
0,41000120,1,전사 12차 세트 LV 50 ★★★,41000120,41000120,41000120,0
0,41000130,1,전사 13차 세트 LV 50 ★★★,41000130,41000130,41000130,0
0,41000140,1,전사 14차 세트 LV 50 ★★★,41000140,41000140,41000140,0
0,41000150,1,전사 12차 세트 LV 60 ★★★,41000150,41000150,41000150,0
0,41000160,1,전사 13차 세트 LV 60 ★★★,41000160,41000160,41000160,0
0,41000170,1,전사 14차 세트 LV 60 ★★★,41000170,41000170,41000170,0
0,41000180,1,전사 12차 세트 LV 70 ★★★,41000180,41000180,41000180,0
0,41000190,1,전사 13차 세트 LV 70 ★★★,41000190,41000190,41000190,0
0,41000200,1,전사 14차 세트 LV 70 ★★★,41000200,41000200,41000200,0
0,41100010,1,전사 1차 주 세트 LV 10 ★★★,41100010,41100010,41100010,0
0,41100020,1,전사 2차 주 세트 LV 10 ★★★,41100020,41100020,41100020,0
0,41100030,1,전사 3차 주 세트 LV 20 ★★★,41100030,41100030,41100030,0
0,41100040,1,전사 4차 주 세트 LV 20 ★★★,41100040,41100040,41100040,0
0,41100050,1,전사 5차 주 세트 LV 20 ★★★,41100050,41100050,41100050,0
0,41100060,1,전사 6차 주 세트 LV 30 ★★★,41100060,41100060,41100060,0
0,41100070,1,전사 7차 주 세트 LV 30 ★★★,41100070,41100070,41100070,0
0,41100080,1,전사 8차 주 세트 LV 30 ★★★,41100080,41100080,41100080,0
0,41100090,1,전사 9차 주 세트 LV 40 ★★★,41100090,41100090,41100090,0
0,41100100,1,전사 10차 주 세트 LV 40 ★★★,41100100,41100100,41100100,0
0,41100110,1,전사 11차 주 세트 LV 40 ★★★,41100110,41100110,41100110,0
0,41100120,1,전사 12차 주 세트 LV 50 ★★★,41100120,41100120,41100120,0
0,41100130,1,전사 13차 주 세트 LV 50 ★★★,41100130,41100130,41100130,0
0,41100140,1,전사 14차 주 세트 LV 50 ★★★,41100140,41100140,41100140,0
0,41100150,1,전사 15차 주 세트 LV 60 ★★★,41100150,41100150,41100150,0
0,41100160,1,전사 16차 주 세트 LV 60 ★★★,41100160,41100160,41100160,0
0,41100170,1,전사 17차 주 세트 LV 60 ★★★,41100170,41100170,41100170,0
0,41100180,1,전사 18차 주 세트 LV 70 ★★★,41100180,41100180,41100180,0
0,41100190,1,전사 19차 주 세트 LV 70 ★★★,41100190,41100190,41100190,0
0,41100200,1,전사 20차 주 세트 LV 70 ★★★,41100200,41100200,41100200,0
0,41200010,1,전사 1차 보조 세트 LV 10 ★★★,41200010,41200010,41200010,0
0,41200020,1,전사 2차 보조 세트 LV 10 ★★★,41200020,41200020,41200020,0
0,41200030,1,전사 3차 보조 세트 LV 20 ★★★,41200030,41200030,41200030,0
0,41200040,1,전사 4차 보조 세트 LV 20 ★★★,41200040,41200040,41200040,0
0,41200050,1,전사 5차 보조 세트 LV 20 ★★★,41200050,41200050,41200050,0
0,41200060,1,전사 6차 보조 세트 LV 30 ★★★,41200060,41200060,41200060,0
0,41200070,1,전사 7차 보조 세트 LV 30 ★★★,41200070,41200070,41200070,0
0,41200080,1,전사 8차 보조 세트 LV 30 ★★★,41200080,41200080,41200080,0
0,41200090,1,전사 9차 보조 세트 LV 40 ★★★,41200090,41200090,41200090,0
0,41200100,1,전사 10차 보조 세트 LV 40 ★★★,41200100,41200100,41200100,0
0,41200110,1,전사 11차 보조 세트 LV 40 ★★★,41200110,41200110,41200110,0
0,41200120,1,전사 12차 보조 세트 LV 50 ★★★,41200120,41200120,41200120,0
0,41200130,1,전사 13차 보조 세트 LV 50 ★★★,41200130,41200130,41200130,0
0,41200140,1,전사 14차 보조 세트 LV 50 ★★★,41200140,41200140,41200140,0
0,41200150,1,전사 15차 보조 세트 LV 60 ★★★,41200150,41200150,41200150,0
0,41200160,1,전사 16차 보조 세트 LV 60 ★★★,41200160,41200160,41200160,0
0,41200170,1,전사 17차 보조 세트 LV 60 ★★★,41200170,41200170,41200170,0
0,41200180,1,전사 18차 보조 세트 LV 70 ★★★,41200180,41200180,41200180,0
0,41200190,1,전사 19차 보조 세트 LV 70 ★★★,41200190,41200190,41200190,0
0,41200200,1,전사 20차 보조 세트 LV 70 ★★★,41200200,41200200,41200200,0
0,42000010,1,투사 3차 세트 LV 20 ★★★,42000010,42000010,42000010,0
0,42000020,1,투사 4차 세트 LV 20 ★★★,42000020,42000020,42000020,0
0,42000030,1,투사 5차 세트 LV 20 ★★★,42000030,42000030,42000030,0
0,42000040,1,투사 6차 세트 LV 30 ★★★,42000040,42000040,42000040,0
0,42000050,1,투사 7차 세트 LV 30 ★★★,42000050,42000050,42000050,0
0,42000060,1,투사 8차 세트 LV 30 ★★★,42000060,42000060,42000060,0
0,42000070,1,투사 9차 세트 LV 40 ★★★,42000070,42000070,42000070,0
0,42000080,1,투사 10차 세트 LV 40 ★★★,42000080,42000080,42000080,0
0,42000090,1,투사 11차 세트 LV 40 ★★★,42000090,42000090,42000090,0
0,42000100,1,투사 12차 세트 LV 50 ★★★,42000100,42000100,42000100,0
0,42000110,1,투사 13차 세트 LV 50 ★★★,42000110,42000110,42000110,0
0,42000120,1,투사 14차 세트 LV 50 ★★★,42000120,42000120,42000120,0
0,42000130,1,투사 12차 세트 LV 60 ★★★,42000130,42000130,42000130,0
0,42000140,1,투사 13차 세트 LV 60 ★★★,42000140,42000140,42000140,0
0,42000150,1,투사 14차 세트 LV 60 ★★★,42000150,42000150,42000150,0
0,42000160,1,투사 12차 세트 LV 70 ★★★,42000160,42000160,42000160,0
0,42000170,1,투사 13차 세트 LV 70 ★★★,42000170,42000170,42000170,0
0,42000180,1,투사 14차 세트 LV 70 ★★★,42000180,42000180,42000180,0
0,42100010,1,투사 3차 주 세트 LV 20 ★★★,42100010,42100010,42100010,0
0,42100020,1,투사 4차 주 세트 LV 20 ★★★,42100020,42100020,42100020,0
0,42100030,1,투사 5차 주 세트 LV 20 ★★★,42100030,42100030,42100030,0
0,42100040,1,투사 6차 주 세트 LV 30 ★★★,42100040,42100040,42100040,0
0,42100050,1,투사 7차 주 세트 LV 30 ★★★,42100050,42100050,42100050,0
0,42100060,1,투사 8차 주 세트 LV 30 ★★★,42100060,42100060,42100060,0
0,42100070,1,투사 9차 주 세트 LV 40 ★★★,42100070,42100070,42100070,0
0,42100080,1,투사 10차 주 세트 LV 40 ★★★,42100080,42100080,42100080,0
0,42100090,1,투사 11차 주 세트 LV 40 ★★★,42100090,42100090,42100090,0
0,42100100,1,투사 12차 주 세트 LV 50 ★★★,42100100,42100100,42100100,0
0,42100110,1,투사 13차 주 세트 LV 50 ★★★,42100110,42100110,42100110,0
0,42100120,1,투사 14차 주 세트 LV 50 ★★★,42100120,42100120,42100120,0
0,42100130,1,투사 15차 주 세트 LV 60 ★★★,42100130,42100130,42100130,0
0,42100140,1,투사 16차 주 세트 LV 60 ★★★,42100140,42100140,42100140,0
0,42100150,1,투사 17차 주 세트 LV 60 ★★★,42100150,42100150,42100150,0
0,42100160,1,투사 18차 주 세트 LV 70 ★★★,42100160,42100160,42100160,0
0,42100170,1,투사 19차 주 세트 LV 70 ★★★,42100170,42100170,42100170,0
0,42100180,1,투사 20차 주 세트 LV 70 ★★★,42100180,42100180,42100180,0
0,42200010,1,투사 3차 보조 세트 LV 20 ★★★,42200010,42200010,42200010,0
0,42200020,1,투사 4차 보조 세트 LV 20 ★★★,42200020,42200020,42200020,0
0,42200030,1,투사 5차 보조 세트 LV 20 ★★★,42200030,42200030,42200030,0
0,42200040,1,투사 6차 보조 세트 LV 30 ★★★,42200040,42200040,42200040,0
0,42200050,1,투사 7차 보조 세트 LV 30 ★★★,42200050,42200050,42200050,0
0,42200060,1,투사 8차 보조 세트 LV 30 ★★★,42200060,42200060,42200060,0
0,42200070,1,투사 9차 보조 세트 LV 40 ★★★,42200070,42200070,42200070,0
0,42200080,1,투사 10차 보조 세트 LV 40 ★★★,42200080,42200080,42200080,0
0,42200090,1,투사 11차 보조 세트 LV 40 ★★★,42200090,42200090,42200090,0
