IDX,f_NationCodeStr,ContainerNo,Memo,SuccessRateControlNo,BagGrpNo01,BagGrpNo02,BagGrpNo03,BagGrpNo04,BagGrpNo05,BagGrpNo06,BagGrpNo07,BagGrpNo08,BagGrpNo09,BagGrpNo10,RewardItem
2823,0,1109360,위험한 동굴 미션 4 F,0,60000941,1109280,0,0,0,0,0,0,0,0,0
2824,0,1110010,악마의 숨결 난이도 1 SSS,1110010,60001011,1110010,50900010,1100015,0,0,0,0,0,0,50902570
2825,0,1110020,악마의 숨결 난이도 1 SS,1110020,60001011,1110010,50900010,1100015,0,0,0,0,0,0,50902580
2826,0,1110030,악마의 숨결 난이도 1 S,1110030,60001011,1110010,50900010,1100015,0,0,0,0,0,0,50902590
2827,0,1110040,악마의 숨결 난이도 1 A,1110040,60001011,1110010,0,1100015,0,0,0,0,0,0,50902600
2828,0,1110050,악마의 숨결 난이도 1 B,1110050,60001011,1110010,0,1100015,0,0,0,0,0,0,50902610
2829,0,1110060,악마의 숨결 난이도 1 C,1110060,60001011,1110010,0,1100015,0,0,0,0,0,0,50902620
2830,0,1110070,악마의 숨결 난이도 1 D,1110070,60001011,1110010,0,0,0,0,0,0,0,0,50902630
2831,0,1110080,악마의 숨결 난이도 1 E,1110080,60001011,1110010,0,0,0,0,0,0,0,0,0
2832,0,1110090,악마의 숨결 난이도 1 F,0,60001011,1110010,0,0,0,0,0,0,0,0,0
2833,0,1110100,악마의 숨결 난이도 2 SSS,1110100,60001021,1110100,50900010,1100015,0,0,0,0,0,0,50902570
2834,0,1110110,악마의 숨결 난이도 2 SS,1110110,60001021,1110100,50900010,1100015,0,0,0,0,0,0,50902580
2835,0,1110120,악마의 숨결 난이도 2 S,1110120,60001021,1110100,50900010,1100015,0,0,0,0,0,0,50902590
2836,0,1110130,악마의 숨결 난이도 2 A,1110130,60001021,1110100,0,1100015,0,0,0,0,0,0,50902600
2837,0,1110140,악마의 숨결 난이도 2 B,1110140,60001021,1110100,0,1100015,0,0,0,0,0,0,50902610
2838,0,1110150,악마의 숨결 난이도 2 C,1110150,60001021,1110100,0,1100015,0,0,0,0,0,0,50902620
2839,0,1110160,악마의 숨결 난이도 2 D,1110160,60001021,1110100,0,0,0,0,0,0,0,0,50902630
2840,0,1110170,악마의 숨결 난이도 2 E,1110170,60001021,1110100,0,0,0,0,0,0,0,0,0
2841,0,1110180,악마의 숨결 난이도 2 F,0,60001021,1110100,0,0,0,0,0,0,0,0,0
2842,0,1110190,악마의 숨결 난이도 3 SSS,1110190,60001031,1110190,50900010,1100015,0,0,0,0,0,0,50902570
2843,0,1110200,악마의 숨결 난이도 3 SS,1110200,60001031,1110190,50900010,1100015,0,0,0,0,0,0,50902580
2844,0,1110210,악마의 숨결 난이도 3 S,1110210,60001031,1110190,50900010,1100015,0,0,0,0,0,0,50902590
2845,0,1110220,악마의 숨결 난이도 3 A,1110220,60001031,1110190,0,1100015,0,0,0,0,0,0,50902600
2846,0,1110230,악마의 숨결 난이도 3 B,1110230,60001031,1110190,0,1100015,0,0,0,0,0,0,50902610
2847,0,1110240,악마의 숨결 난이도 3 C,1110240,60001031,1110190,0,1100015,0,0,0,0,0,0,50902620
2848,0,1110250,악마의 숨결 난이도 3 D,1110250,60001031,1110190,0,0,0,0,0,0,0,0,50902630
2849,0,1110260,악마의 숨결 난이도 3 E,1110260,60001031,1110190,0,0,0,0,0,0,0,0,0
2850,0,1110270,악마의 숨결 난이도 3 F,0,60001031,1110190,0,0,0,0,0,0,0,0,0
2851,0,1110280,악마의 숨결 난이도 4 SSS,1110280,60001041,1110280,50900010,1100015,0,0,0,0,0,0,50902570
2852,0,1110290,악마의 숨결 난이도 4 SS,1110290,60001041,1110280,50900010,1100015,0,0,0,0,0,0,50902580
2853,0,1110300,악마의 숨결 난이도 4 S,1110300,60001041,1110280,50900010,1100015,0,0,0,0,0,0,50902590
2854,0,1110310,악마의 숨결 난이도 4 A,1110310,60001041,1110280,0,1100015,0,0,0,0,0,0,50902600
2855,0,1110320,악마의 숨결 난이도 4 B,1110320,60001041,1110280,0,1100015,0,0,0,0,0,0,50902610
2856,0,1110330,악마의 숨결 난이도 4 C,1110330,60001041,1110280,0,1100015,0,0,0,0,0,0,50902620
2857,0,1110340,악마의 숨결 난이도 4 D,1110340,60001041,1110280,0,0,0,0,0,0,0,0,50902630
2858,0,1110350,악마의 숨결 난이도 4 E,1110350,60001041,1110280,0,0,0,0,0,0,0,0,0
2859,0,1110360,악마의 숨결 난이도 4 F,0,60001041,1110280,0,0,0,0,0,0,0,0,0
2860,0,1111010,이글거리는 늪지대 난이도1 SSS,1111010,60001111,1111010,50900010,1100015,0,0,0,0,0,0,50902640
2861,0,1111020,이글거리는 늪지대 난이도1 SS,1111020,60001111,1111010,50900010,1100015,0,0,0,0,0,0,50902650
2862,0,1111030,이글거리는 늪지대 난이도1 S,1111030,60001111,1111010,50900010,1100015,0,0,0,0,0,0,50902660
2863,0,1111040,이글거리는 늪지대 난이도1 A,1111040,60001111,1111010,0,1100015,0,0,0,0,0,0,50902670
2864,0,1111050,이글거리는 늪지대 난이도1 B,1111050,60001111,1111010,0,1100015,0,0,0,0,0,0,50902680
2865,0,1111060,이글거리는 늪지대 난이도1 C,1111060,60001111,1111010,0,1100015,0,0,0,0,0,0,50902690
2866,0,1111070,이글거리는 늪지대 난이도1 D,1111070,60001111,1111010,0,0,0,0,0,0,0,0,50902700
2867,0,1111080,이글거리는 늪지대 난이도1 E,1111080,60001111,1111010,0,0,0,0,0,0,0,0,0
2868,0,1111090,이글거리는 늪지대 난이도1 F,0,60001111,1111010,0,0,0,0,0,0,0,0,0
2869,0,1111100,이글거리는 늪지대 난이도2 SSS,1111100,60001121,1111100,50900010,1100015,0,0,0,0,0,0,50902640
2870,0,1111110,이글거리는 늪지대 난이도2 SS,1111110,60001121,1111100,50900010,1100015,0,0,0,0,0,0,50902650
2871,0,1111120,이글거리는 늪지대 난이도2 S,1111120,60001121,1111100,50900010,1100015,0,0,0,0,0,0,50902660
2872,0,1111130,이글거리는 늪지대 난이도2 A,1111130,60001121,1111100,0,1100015,0,0,0,0,0,0,50902670
2873,0,1111140,이글거리는 늪지대 난이도2 B,1111140,60001121,1111100,0,1100015,0,0,0,0,0,0,50902680
2874,0,1111150,이글거리는 늪지대 난이도2 C,1111150,60001121,1111100,0,1100015,0,0,0,0,0,0,50902690
2875,0,1111160,이글거리는 늪지대 난이도2 D,1111160,60001121,1111100,0,0,0,0,0,0,0,0,50902700
2876,0,1111170,이글거리는 늪지대 난이도2 E,1111170,60001121,1111100,0,0,0,0,0,0,0,0,0
2877,0,1111180,이글거리는 늪지대 난이도2 F,0,60001121,1111100,0,0,0,0,0,0,0,0,0
2878,0,1111190,이글거리는 늪지대 난이도3 SSS,1111190,60001131,1111190,50900010,1100015,0,0,0,0,0,0,50902640
2879,0,1111200,이글거리는 늪지대 난이도3 SS,1111200,60001131,1111190,50900010,1100015,0,0,0,0,0,0,50902650
2880,0,1111210,이글거리는 늪지대 난이도3 S,1111210,60001131,1111190,50900010,1100015,0,0,0,0,0,0,50902660
2881,0,1111220,이글거리는 늪지대 난이도3 A,1111220,60001131,1111190,0,1100015,0,0,0,0,0,0,50902670
2882,0,1111230,이글거리는 늪지대 난이도3 B,1111230,60001131,1111190,0,1100015,0,0,0,0,0,0,50902680
2883,0,1111240,이글거리는 늪지대 난이도3 C,1111240,60001131,1111190,0,1100015,0,0,0,0,0,0,50902690
2884,0,1111250,이글거리는 늪지대 난이도3 D,1111250,60001131,1111190,0,0,0,0,0,0,0,0,50902700
2885,0,1111260,이글거리는 늪지대 난이도3 E,1111260,60001131,1111190,0,0,0,0,0,0,0,0,0
2886,0,1111270,이글거리는 늪지대 난이도3 F,0,60001131,1111190,0,0,0,0,0,0,0,0,0
2887,0,1111280,이글거리는 늪지대 난이도4 SSS,1111280,60001141,1111280,50900010,1100015,0,0,0,0,0,0,50902640
2888,0,1111290,이글거리는 늪지대 난이도4 SS,1111290,60001141,1111280,50900010,1100015,0,0,0,0,0,0,50902650
2889,0,1111300,이글거리는 늪지대 난이도4 S,1111300,60001141,1111280,50900010,1100015,0,0,0,0,0,0,50902660
2890,0,1111310,이글거리는 늪지대 난이도4 A,1111310,60001141,1111280,0,1100015,0,0,0,0,0,0,50902670
2891,0,1111320,이글거리는 늪지대 난이도4 B,1111320,60001141,1111280,0,1100015,0,0,0,0,0,0,50902680
2892,0,1111330,이글거리는 늪지대 난이도4 C,1111330,60001141,1111280,0,1100015,0,0,0,0,0,0,50902690
2893,0,1111340,이글거리는 늪지대 난이도4 D,1111340,60001141,1111280,0,0,0,0,0,0,0,0,50902700
2894,0,1111350,이글거리는 늪지대 난이도4 E,1111350,60001141,1111280,0,0,0,0,0,0,0,0,0
2895,0,1111360,이글거리는 늪지대 난이도4 F,0,60001141,1111280,0,0,0,0,0,0,0,0,0
2896,0,1112010,큰나무 지대 난이도 1 SSS,1112010,60001211,1112010,50900010,1100015,0,0,0,0,0,0,50902710
2897,0,1112020,큰나무 지대 난이도 1 SS,1112020,60001211,1112010,50900010,1100015,0,0,0,0,0,0,50902720
2898,0,1112030,큰나무 지대 난이도 1 S,1112030,60001211,1112010,50900010,1100015,0,0,0,0,0,0,50902730
2899,0,1112040,큰나무 지대 난이도 1 A,1112040,60001211,1112010,0,1100015,0,0,0,0,0,0,50902740
2900,0,1112050,큰나무 지대 난이도 1 B,1112050,60001211,1112010,0,1100015,0,0,0,0,0,0,50902750
2901,0,1112060,큰나무 지대 난이도 1 C,1112060,60001211,1112010,0,1100015,0,0,0,0,0,0,50902760
2902,0,1112070,큰나무 지대 난이도 1 D,1112070,60001211,1112010,0,0,0,0,0,0,0,0,50902770
2903,0,1112080,큰나무 지대 난이도 1 E,1112080,60001211,1112010,0,0,0,0,0,0,0,0,0
2904,0,1112090,큰나무 지대 난이도 1 F,0,60001211,1112010,0,0,0,0,0,0,0,0,0
2905,0,1112100,큰나무 지대 난이도 2 SSS,1112100,60001221,1112100,50900010,1100015,0,0,0,0,0,0,50902710
2906,0,1112110,큰나무 지대 난이도 2 SS,1112110,60001221,1112100,50900010,1100015,0,0,0,0,0,0,50902720
2907,0,1112120,큰나무 지대 난이도 2 S,1112120,60001221,1112100,50900010,1100015,0,0,0,0,0,0,50902730
2908,0,1112130,큰나무 지대 난이도 2 A,1112130,60001221,1112100,0,1100015,0,0,0,0,0,0,50902740
2909,0,1112140,큰나무 지대 난이도 2 B,1112140,60001221,1112100,0,1100015,0,0,0,0,0,0,50902750
2910,0,1112150,큰나무 지대 난이도 2 C,1112150,60001221,1112100,0,1100015,0,0,0,0,0,0,50902760
2911,0,1112160,큰나무 지대 난이도 2 D,1112160,60001221,1112100,0,0,0,0,0,0,0,0,50902770
2912,0,1112170,큰나무 지대 난이도 2 E,1112170,60001221,1112100,0,0,0,0,0,0,0,0,0
2913,0,1112180,큰나무 지대 난이도 2 F,0,60001221,1112100,0,0,0,0,0,0,0,0,0
2914,0,1112190,큰나무 지대 난이도 3 SSS,1112190,60001231,1112190,50900010,1100015,0,0,0,0,0,0,50902710
2915,0,1112200,큰나무 지대 난이도 3 SS,1112200,60001231,1112190,50900010,1100015,0,0,0,0,0,0,50902720
2916,0,1112210,큰나무 지대 난이도 3 S,1112210,60001231,1112190,50900010,1100015,0,0,0,0,0,0,50902730
2917,0,1112220,큰나무 지대 난이도 3 A,1112220,60001231,1112190,0,1100015,0,0,0,0,0,0,50902740
2918,0,1112230,큰나무 지대 난이도 3 B,1112230,60001231,1112190,0,1100015,0,0,0,0,0,0,50902750
2919,0,1112240,큰나무 지대 난이도 3 C,1112240,60001231,1112190,0,1100015,0,0,0,0,0,0,50902760
2920,0,1112250,큰나무 지대 난이도 3 D,1112250,60001231,1112190,0,0,0,0,0,0,0,0,50902770
2921,0,1112260,큰나무 지대 난이도 3 E,1112260,60001231,1112190,0,0,0,0,0,0,0,0,0
2922,0,1112270,큰나무 지대 난이도 3 F,0,60001231,1112190,0,0,0,0,0,0,0,0,0
2923,0,1112280,큰나무 지대 난이도 4 SSS,1112280,60001241,1112280,50900010,1100015,0,0,0,0,0,0,50902710
2924,0,1112290,큰나무 지대 난이도 4 SS,1112290,60001241,1112280,50900010,1100015,0,0,0,0,0,0,50902720
2925,0,1112300,큰나무 지대 난이도 4 S,1112300,60001241,1112280,50900010,1100015,0,0,0,0,0,0,50902730
2926,0,1112310,큰나무 지대 난이도 4 A,1112310,60001241,1112280,0,1100015,0,0,0,0,0,0,50902740
2927,0,1112320,큰나무 지대 난이도 4 B,1112320,60001241,1112280,0,1100015,0,0,0,0,0,0,50902750
2928,0,1112330,큰나무 지대 난이도 4 C,1112330,60001241,1112280,0,1100015,0,0,0,0,0,0,50902760
2929,0,1112340,큰나무 지대 난이도 4 D,1112340,60001241,1112280,0,0,0,0,0,0,0,0,50902770
2930,0,1112350,큰나무 지대 난이도 4 E,1112350,60001241,1112280,0,0,0,0,0,0,0,0,0
2931,0,1112360,큰나무 지대 난이도 4 F,0,60001241,1112280,0,0,0,0,0,0,0,0,0
2932,0,1113010,솔방울 언덕 미션 1 SSS,1113010,60001311,1113010,50900010,1100015,0,0,0,0,0,0,50902780
2933,0,1113020,솔방울 언덕 미션 1 SS,1113020,60001311,1113010,50900010,1100015,0,0,0,0,0,0,50902790
2934,0,1113030,솔방울 언덕 미션 1 S,1113030,60001311,1113010,50900010,1100015,0,0,0,0,0,0,50902800
2935,0,1113040,솔방울 언덕 미션 1 A,1113040,60001311,1113010,0,1100015,0,0,0,0,0,0,50902810
2936,0,1113050,솔방울 언덕 미션 1 B,1113050,60001311,1113010,0,1100015,0,0,0,0,0,0,50902820
2937,0,1113060,솔방울 언덕 미션 1 C,1113060,60001311,1113010,0,1100015,0,0,0,0,0,0,50902830
2938,0,1113070,솔방울 언덕 미션 1 D,1113070,60001311,1113010,0,0,0,0,0,0,0,0,50902840
2939,0,1113080,솔방울 언덕 미션 1 E,1113080,60001311,1113010,0,0,0,0,0,0,0,0,0
2940,0,1113090,솔방울 언덕 미션 1 F,0,60001311,1113010,0,0,0,0,0,0,0,0,0
2941,0,1113100,솔방울 언덕 미션 2 SSS,1113100,60001321,1113100,50900010,1100015,0,0,0,0,0,0,50902780
2942,0,1113110,솔방울 언덕 미션 2 SS,1113110,60001321,1113100,50900010,1100015,0,0,0,0,0,0,50902790
2943,0,1113120,솔방울 언덕 미션 2 S,1113120,60001321,1113100,50900010,1100015,0,0,0,0,0,0,50902800
2944,0,1113130,솔방울 언덕 미션 2 A,1113130,60001321,1113100,0,1100015,0,0,0,0,0,0,50902810
2945,0,1113140,솔방울 언덕 미션 2 B,1113140,60001321,1113100,0,1100015,0,0,0,0,0,0,50902820
2946,0,1113150,솔방울 언덕 미션 2 C,1113150,60001321,1113100,0,1100015,0,0,0,0,0,0,50902830
2947,0,1113160,솔방울 언덕 미션 2 D,1113160,60001321,1113100,0,0,0,0,0,0,0,0,50902840
2948,0,1113170,솔방울 언덕 미션 2 E,1113170,60001321,1113100,0,0,0,0,0,0,0,0,0
2949,0,1113180,솔방울 언덕 미션 2 F,0,60001321,1113100,0,0,0,0,0,0,0,0,0
2950,0,1113190,솔방울 언덕 미션 3 SSS,1113190,60001331,1113190,50900010,1100015,0,0,0,0,0,0,50902780
2951,0,1113200,솔방울 언덕 미션 3 SS,1113200,60001331,1113190,50900010,1100015,0,0,0,0,0,0,50902790
2952,0,1113210,솔방울 언덕 미션 3 S,1113210,60001331,1113190,50900010,1100015,0,0,0,0,0,0,50902800
2953,0,1113220,솔방울 언덕 미션 3 A,1113220,60001331,1113190,0,1100015,0,0,0,0,0,0,50902810
2954,0,1113230,솔방울 언덕 미션 3 B,1113230,60001331,1113190,0,1100015,0,0,0,0,0,0,50902820
2955,0,1113240,솔방울 언덕 미션 3 C,1113240,60001331,1113190,0,1100015,0,0,0,0,0,0,50902830
2956,0,1113250,솔방울 언덕 미션 3 D,1113250,60001331,1113190,0,0,0,0,0,0,0,0,50902840
2957,0,1113260,솔방울 언덕 미션 3 E,1113260,60001331,1113190,0,0,0,0,0,0,0,0,0
2958,0,1113270,솔방울 언덕 미션 3 F,0,60001331,1113190,0,0,0,0,0,0,0,0,0
2959,0,1113280,솔방울 언덕 미션 4 SSS,1113280,60001341,1113280,50900010,1100015,0,0,0,0,0,0,50902780
2960,0,1113290,솔방울 언덕 미션 4 SS,1113290,60001341,1113280,50900010,1100015,0,0,0,0,0,0,50902790
2961,0,1113300,솔방울 언덕 미션 4 S,1113300,60001341,1113280,50900010,1100015,0,0,0,0,0,0,50902800
2962,0,1113310,솔방울 언덕 미션 4 A,1113310,60001341,1113280,0,1100015,0,0,0,0,0,0,50902810
2963,0,1113320,솔방울 언덕 미션 4 B,1113320,60001341,1113280,0,1100015,0,0,0,0,0,0,50902820
2964,0,1113330,솔방울 언덕 미션 4 C,1113330,60001341,1113280,0,1100015,0,0,0,0,0,0,50902830
2965,0,1113340,솔방울 언덕 미션 4 D,1113340,60001341,1113280,0,0,0,0,0,0,0,0,50902840
2966,0,1113350,솔방울 언덕 미션 4 E,1113350,60001341,1113280,0,0,0,0,0,0,0,0,0
2967,0,1113360,솔방울 언덕 미션 4 F,0,60001341,1113280,0,0,0,0,0,0,0,0,0
2968,0,1114010,신들의 안식처 난이도 1 SSS,1114010,60001411,1114010,50900010,1100015,0,0,0,0,0,0,50902850
2969,0,1114020,신들의 안식처 난이도 1 SS,1114020,60001411,1114010,50900010,1100015,0,0,0,0,0,0,50902860
2970,0,1114030,신들의 안식처 난이도 1 S,1114030,60001411,1114010,50900010,1100015,0,0,0,0,0,0,50902870
2971,0,1114040,신들의 안식처 난이도 1 A,1114040,60001411,1114010,0,1100015,0,0,0,0,0,0,50902880
2972,0,1114050,신들의 안식처 난이도 1 B,1114050,60001411,1114010,0,1100015,0,0,0,0,0,0,50902890
2973,0,1114060,신들의 안식처 난이도 1 C,1114060,60001411,1114010,0,1100015,0,0,0,0,0,0,50902900
2974,0,1114070,신들의 안식처 난이도 1 D,1114070,60001411,1114010,0,0,0,0,0,0,0,0,50902910
2975,0,1114080,신들의 안식처 난이도 1 E,1114080,60001411,1114010,0,0,0,0,0,0,0,0,0
2976,0,1114090,신들의 안식처 난이도 1 F,0,60001411,1114010,0,0,0,0,0,0,0,0,0
2977,0,1114100,신들의 안식처 난이도 2 SSS,1114100,60001421,1114100,50900010,1100015,0,0,0,0,0,0,50902850
2978,0,1114110,신들의 안식처 난이도 2 SS,1114110,60001421,1114100,50900010,1100015,0,0,0,0,0,0,50902860
2979,0,1114120,신들의 안식처 난이도 2 S,1114120,60001421,1114100,50900010,1100015,0,0,0,0,0,0,50902870
2980,0,1114130,신들의 안식처 난이도 2 A,1114130,60001421,1114100,0,1100015,0,0,0,0,0,0,50902880
2981,0,1114140,신들의 안식처 난이도 2 B,1114140,60001421,1114100,0,1100015,0,0,0,0,0,0,50902890
2982,0,1114150,신들의 안식처 난이도 2 C,1114150,60001421,1114100,0,1100015,0,0,0,0,0,0,50902900
2983,0,1114160,신들의 안식처 난이도 2 D,1114160,60001421,1114100,0,0,0,0,0,0,0,0,50902910
2984,0,1114170,신들의 안식처 난이도 2 E,1114170,60001421,1114100,0,0,0,0,0,0,0,0,0
2985,0,1114180,신들의 안식처 난이도 2 F,0,60001421,1114100,0,0,0,0,0,0,0,0,0
2986,0,1114190,신들의 안식처 난이도 3 SSS,1114190,60001431,1114190,50900010,1100015,0,0,0,0,0,0,50902850
2987,0,1114200,신들의 안식처 난이도 3 SS,1114200,60001431,1114190,50900010,1100015,0,0,0,0,0,0,50902860
2988,0,1114210,신들의 안식처 난이도 3 S,1114210,60001431,1114190,50900010,1100015,0,0,0,0,0,0,50902870
2989,0,1114220,신들의 안식처 난이도 3 A,1114220,60001431,1114190,0,1100015,0,0,0,0,0,0,50902880
2990,0,1114230,신들의 안식처 난이도 3 B,1114230,60001431,1114190,0,1100015,0,0,0,0,0,0,50902890
2991,0,1114240,신들의 안식처 난이도 3 C,1114240,60001431,1114190,0,1100015,0,0,0,0,0,0,50902900
2992,0,1114250,신들의 안식처 난이도 3 D,1114250,60001431,1114190,0,0,0,0,0,0,0,0,50902910
2993,0,1114260,신들의 안식처 난이도 3 E,1114260,60001431,1114190,0,0,0,0,0,0,0,0,0
2994,0,1114270,신들의 안식처 난이도 3 F,0,60001431,1114190,0,0,0,0,0,0,0,0,0
2995,0,1114280,신들의 안식처 난이도 4 SSS,1114280,60001441,1114280,50900010,1100015,0,0,0,0,0,0,50902850
2996,0,1114290,신들의 안식처 난이도 4 SS,1114290,60001441,1114280,50900010,1100015,0,0,0,0,0,0,50902860
2997,0,1114300,신들의 안식처 난이도 4 S,1114300,60001441,1114280,50900010,1100015,0,0,0,0,0,0,50902870
2998,0,1114310,신들의 안식처 난이도 4 A,1114310,60001441,1114280,0,1100015,0,0,0,0,0,0,50902880
2999,0,1114320,신들의 안식처 난이도 4 B,1114320,60001441,1114280,0,1100015,0,0,0,0,0,0,50902890
3000,0,1114330,신들의 안식처 난이도 4 C,1114330,60001441,1114280,0,1100015,0,0,0,0,0,0,50902900
3001,0,1114340,신들의 안식처 난이도 4 D,1114340,60001441,1114280,0,0,0,0,0,0,0,0,50902910
3002,0,1114350,신들의 안식처 난이도 4 E,1114350,60001441,1114280,0,0,0,0,0,0,0,0,0
3003,0,1114360,신들의 안식처 난이도 4 F,0,60001441,1114280,0,0,0,0,0,0,0,0,0
3004,0,1115010,잊혀진 마을 난이도 1 SSS,1115010,60001511,1115010,50900010,1100015,0,0,0,0,0,0,50902920
3005,0,1115020,잊혀진 마을 난이도 1 SS,1115020,60001511,1115010,50900010,1100015,0,0,0,0,0,0,50902930
3006,0,1115030,잊혀진 마을 난이도 1 S,1115030,60001511,1115010,50900010,1100015,0,0,0,0,0,0,50902940
3007,0,1115040,잊혀진 마을 난이도 1 A,1115040,60001511,1115010,0,1100015,0,0,0,0,0,0,50902950
3008,0,1115050,잊혀진 마을 난이도 1 B,1115050,60001511,1115010,0,1100015,0,0,0,0,0,0,50902960
3009,0,1115060,잊혀진 마을 난이도 1 C,1115060,60001511,1115010,0,1100015,0,0,0,0,0,0,50902970
3010,0,1115070,잊혀진 마을 난이도 1 D,1115070,60001511,1115010,0,0,0,0,0,0,0,0,50902980
3011,0,1115080,잊혀진 마을 난이도 1 E,1115080,60001511,1115010,0,0,0,0,0,0,0,0,0
3012,0,1115090,잊혀진 마을 난이도 1 F,0,60001511,1115010,0,0,0,0,0,0,0,0,0
3013,0,1115100,잊혀진 마을 난이도 2 SSS,1115100,60001521,1115100,50900010,1100015,0,0,0,0,0,0,50902920
3014,0,1115110,잊혀진 마을 난이도 2 SS,1115110,60001521,1115100,50900010,1100015,0,0,0,0,0,0,50902930
3015,0,1115120,잊혀진 마을 난이도 2 S,1115120,60001521,1115100,50900010,1100015,0,0,0,0,0,0,50902940
3016,0,1115130,잊혀진 마을 난이도 2 A,1115130,60001521,1115100,0,1100015,0,0,0,0,0,0,50902950
3017,0,1115140,잊혀진 마을 난이도 2 B,1115140,60001521,1115100,0,1100015,0,0,0,0,0,0,50902960
3018,0,1115150,잊혀진 마을 난이도 2 C,1115150,60001521,1115100,0,1100015,0,0,0,0,0,0,50902970
3019,0,1115160,잊혀진 마을 난이도 2 D,1115160,60001521,1115100,0,0,0,0,0,0,0,0,50902980
3020,0,1115170,잊혀진 마을 난이도 2 E,1115170,60001521,1115100,0,0,0,0,0,0,0,0,0
3021,0,1115180,잊혀진 마을 난이도 2 F,0,60001521,1115100,0,0,0,0,0,0,0,0,0
3022,0,1115190,잊혀진 마을 난이도 3 SSS,1115190,60001531,1115190,50900010,1100015,0,0,0,0,0,0,50902920
3023,0,1115200,잊혀진 마을 난이도 3 SS,1115200,60001531,1115190,50900010,1100015,0,0,0,0,0,0,50902930
3024,0,1115210,잊혀진 마을 난이도 3 S,1115210,60001531,1115190,50900010,1100015,0,0,0,0,0,0,50902940
3025,0,1115220,잊혀진 마을 난이도 3 A,1115220,60001531,1115190,0,1100015,0,0,0,0,0,0,50902950
3026,0,1115230,잊혀진 마을 난이도 3 B,1115230,60001531,1115190,0,1100015,0,0,0,0,0,0,50902960
3027,0,1115240,잊혀진 마을 난이도 3 C,1115240,60001531,1115190,0,1100015,0,0,0,0,0,0,50902970
3028,0,1115250,잊혀진 마을 난이도 3 D,1115250,60001531,1115190,0,0,0,0,0,0,0,0,50902980
