f_NationCodeStr,BagNo,Memo,ItemNo01,ItemNo02,ItemNo03,ItemNo04,ItemNo05,ItemNo06,ItemNo07,ItemNo08,ItemNo09,ItemNo10,ItemNoTypeFlag
0,79601060,[1번][6급]나방 소켓카드 [물리방어],79510060,79510160,79510260,79510360,79510460,79510560,79510660,79510760,79510860,79510960,0
0,79601070,[1번][7급]물리방어 소켓카드 [물리방어],79510070,79510170,79510270,79510370,79510470,79510570,79510670,79510770,79510870,79510970,0
0,79601080,[1번][8급]물리방어 소켓카드 [물리방어],79510080,79510180,79510280,79510380,79510480,79510580,79510680,79510780,79510880,79510980,0
0,79601120,[1번][2급]별가사리 로로로 소켓카드 [마법방어증폭],79511020,79511120,79511220,79511320,79511420,79511520,79511620,79511720,79511820,79511920,0
0,79601130,[1번][3급]난폭한 불찌 소켓카드 [마법방어증폭],79511030,79511130,79511230,79511330,79511430,79511530,79511630,79511730,79511830,79511930,0
0,79601140,[1번][4급]야쿠트 소켓카드 [마법방어증폭],79511040,79511140,79511240,79511340,79511440,79511540,79511640,79511740,79511840,79511940,0
0,79601150,[1번][5급]디멘토이드 골렘 소켓카드 [마법방어증폭],79511050,79511150,79511250,79511350,79511450,79511550,79511650,79511750,79511850,79511950,0
0,79601160,[1번][6급]디멘토이드 골렘 소켓카드 [마법방어증폭],79511060,79511160,79511260,79511360,79511460,79511560,79511660,79511760,79511860,79511960,0
0,79601170,[1번][7급]마법방어증폭 소켓카드 [마법방어증폭],79511070,79511170,79511270,79511370,79511470,79511570,79511670,79511770,79511870,79511970,0
0,79601180,[1번][8급]마법방어증폭 소켓카드 [마법방어증폭],79511080,79511180,79511280,79511380,79511480,79511580,79511680,79511780,79511880,79511980,0
0,79601220,[1번][2급]상어 소켓카드 [물리방어증폭],79512020,79512120,79512220,79512320,79512420,79512520,79512620,79512720,79512820,79512920,0
0,79601230,[1번][3급]돌연변이 불찌 소켓카드 [물리방어증폭],79512030,79512130,79512230,79512330,79512430,79512530,79512630,79512730,79512830,79512930,0
0,79601240,[1번][4급]칼 부리 호르 소켓카드 [물리방어증폭],79512040,79512140,79512240,79512340,79512440,79512540,79512640,79512740,79512840,79512940,0
0,79601250,[1번][5급]루나 소켓카드 [물리방어증폭],79512050,79512150,79512250,79512350,79512450,79512550,79512650,79512750,79512850,79512950,0
0,79601260,[1번][6급]루나 소켓카드 [물리방어증폭],79512060,79512160,79512260,79512360,79512460,79512560,79512660,79512760,79512860,79512960,0
0,79601270,[1번][7급]물리방어증폭 소켓카드 [물리방어증폭],79512070,79512170,79512270,79512370,79512470,79512570,79512670,79512770,79512870,79512970,0
0,79601280,[1번][8급]물리방어증폭 소켓카드 [물리방어증폭],79512080,79512180,79512280,79512380,79512480,79512580,79512680,79512780,79512880,79512980,0
0,79601320,[1번][2급]푸른 안테나 몽글 소켓카드 [블록수치증폭],79513020,79513120,79513220,79513320,79513420,79513520,79513620,79513720,79513820,79513920,0
0,79601330,[1번][3급]레드 동동 소켓카드 [블록수치증폭],79513030,79513130,79513230,79513330,79513430,79513530,79513630,79513730,79513830,79513930,0
0,79601340,[1번][4급]큰눈 윙 소켓카드 [블록수치증폭],79513040,79513140,79513240,79513340,79513440,79513540,79513640,79513740,79513840,79513940,0
0,79601350,[1번][5급]루아 란테아 소켓카드 [블록수치증폭],79513050,79513150,79513250,79513350,79513450,79513550,79513650,79513750,79513850,79513950,0
0,79601360,[1번][6급]루아 란테아 소켓카드 [블록수치증폭],79513060,79513160,79513260,79513360,79513460,79513560,79513660,79513760,79513860,79513960,0
0,79601370,[1번][7급]블록수치증폭 소켓카드 [블록수치증폭],79513070,79513170,79513270,79513370,79513470,79513570,79513670,79513770,79513870,79513970,0
0,79601380,[1번][8급]블록수치증폭 소켓카드 [블록수치증폭],79513080,79513180,79513280,79513380,79513480,79513580,79513680,79513780,79513880,79513980,0
0,79601420,[1번][2급]별가사리 소켓카드 [회피증폭],79514020,79514120,79514220,79514320,79514420,79514520,79514620,79514720,79514820,79514920,0
0,79601430,[1번][3급]그레이 동동 소켓카드 [회피증폭],79514030,79514130,79514230,79514330,79514430,79514530,79514630,79514730,79514830,79514930,0
0,79601440,[1번][4급]날 다람쥐 소켓카드 [회피증폭],79514040,79514140,79514240,79514340,79514440,79514540,79514640,79514740,79514840,79514940,0
0,79601450,[1번][5급]포키 소켓카드 [회피증폭],79514050,79514150,79514250,79514350,79514450,79514550,79514650,79514750,79514850,79514950,0
0,79601460,[1번][6급]포키 소켓카드 [회피증폭],79514060,79514160,79514260,79514360,79514460,79514560,79514660,79514760,79514860,79514960,0
0,79601470,[1번][7급]회피증폭 소켓카드 [회피증폭],79514070,79514170,79514270,79514370,79514470,79514570,79514670,79514770,79514870,79514970,0
0,79601480,[1번][8급]회피증폭 소켓카드 [회피증폭],79514080,79514180,79514280,79514380,79514480,79514580,79514680,79514780,79514880,79514980,0
0,79601520,[1번][2급]주술사 샤포 소켓카드 [명중수치증폭],79515020,79515120,79515220,79515320,79515420,79515520,79515620,79515720,79515820,79515920,0
0,79601530,[1번][3급]암살자 펑프 소켓카드 [명중수치증폭],79515030,79515130,79515230,79515330,79515430,79515530,79515630,79515730,79515830,79515930,0
0,79601540,[1번][4급]점박이 풍뎅이 소켓카드 [명중수치증폭],79515040,79515140,79515240,79515340,79515440,79515540,79515640,79515740,79515840,79515940,0
0,79601550,[1번][5급]엉클 포키 소켓카드 [명중수치증폭],79515050,79515150,79515250,79515350,79515450,79515550,79515650,79515750,79515850,79515950,0
0,79601560,[1번][6급]엉클 포키 소켓카드 [명중수치증폭],79515060,79515160,79515260,79515360,79515460,79515560,79515660,79515760,79515860,79515960,0
0,79601570,[1번][7급]명중수치증폭 소켓카드 [명중수치증폭],79515070,79515170,79515270,79515370,79515470,79515570,79515670,79515770,79515870,79515970,0
0,79601580,[1번][8급]명중수치증폭 소켓카드 [명중수치증폭],79515080,79515180,79515280,79515380,79515480,79515580,79515680,79515780,79515880,79515980,0
0,79601620,[1번][2급]그리드 적기사 소켓카드 [공격속도],79516020,79516120,79516220,79516320,79516420,79516520,79516620,79516720,79516820,79516920,0
0,79601630,[1번][3급]성난 불찌 소켓카드 [공격속도],79516030,79516130,79516230,79516330,79516430,79516530,79516630,79516730,79516830,79516930,0
0,79601640,[1번][4급]나무 거미 소켓카드 [공격속도],79516040,79516140,79516240,79516340,79516440,79516540,79516640,79516740,79516840,79516940,0
0,79601650,[1번][5급]스파쥬민 골렘 소켓카드 [공격속도],79516050,79516150,79516250,79516350,79516450,79516550,79516650,79516750,79516850,79516950,0
0,79601660,[1번][6급]스파쥬민 골렘 소켓카드 [공격속도],79516060,79516160,79516260,79516360,79516460,79516560,79516660,79516760,79516860,79516960,0
0,79601670,[1번][7급]공격속도 소켓카드 [공격속도],79516070,79516170,79516270,79516370,79516470,79516570,79516670,79516770,79516870,79516970,0
0,79601680,[1번][8급]공격속도 소켓카드 [공격속도],79516080,79516180,79516280,79516380,79516480,79516580,79516680,79516780,79516880,79516980,0
0,79601720,[1번][2급]다크니스트 소켓카드 [치명데미지증폭],79517020,79517120,79517220,79517320,79517420,79517520,79517620,79517720,79517820,79517920,0
0,79601730,[1번][3급]장로 두두 소켓카드 [치명데미지증폭],79517030,79517130,79517230,79517330,79517430,79517530,79517630,79517730,79517830,79517930,0
0,79601740,[1번][4급]아그니 소켓카드 [치명데미지증폭],79517040,79517140,79517240,79517340,79517440,79517540,79517640,79517740,79517840,79517940,0
0,79601750,[1번][5급]에퍼타이트 골렘 소켓카드 [치명데미지증폭],79517050,79517150,79517250,79517350,79517450,79517550,79517650,79517750,79517850,79517950,0
0,79601760,[1번][6급]에퍼타이트 골렘 소켓카드 [치명데미지증폭],79517060,79517160,79517260,79517360,79517460,79517560,79517660,79517760,79517860,79517960,0
0,79601770,[1번][7급]치명데미지증폭 소켓카드 [치명데미지증폭],79517070,79517170,79517270,79517370,79517470,79517570,79517670,79517770,79517870,79517970,0
0,79601780,[1번][8급]치명데미지증폭 소켓카드 [치명데미지증폭],79517080,79517180,79517280,79517380,79517480,79517580,79517680,79517780,79517880,79517980,0
0,79601820,[1번][2급]돌망치 미라 소켓카드 [치명타확률증폭],79518020,79518120,79518220,79518320,79518420,79518520,79518620,79518720,79518820,79518920,0
0,79601830,[1번][3급]커다란 자드 소켓카드 [치명타확률증폭],79518030,79518130,79518230,79518330,79518430,79518530,79518630,79518730,79518830,79518930,0
0,79601840,[1번][4급]포자 거미 소켓카드 [치명타확률증폭],79518040,79518140,79518240,79518340,79518440,79518540,79518640,79518740,79518840,79518940,0
0,79601850,[1번][5급]전사 자드 소켓카드 [치명타확률증폭],79518050,79518150,79518250,79518350,79518450,79518550,79518650,79518750,79518850,79518950,0
0,79601860,[1번][6급]전사 자드 소켓카드 [치명타확률증폭],79518060,79518160,79518260,79518360,79518460,79518560,79518660,79518760,79518860,79518960,0
0,79601870,[1번][7급]치명타확률증폭 소켓카드 [치명타확률증폭],79518070,79518170,79518270,79518370,79518470,79518570,79518670,79518770,79518870,79518970,0
0,79601880,[1번][8급]치명타확률증폭 소켓카드 [치명타확률증폭],79518080,79518180,79518280,79518380,79518480,79518580,79518680,79518780,79518880,79518980,0
0,79601920,[1번][2급]망각의 복서 미라 소켓카드 [HP회복],79519020,79519120,79519220,79519320,79519420,79519520,79519620,79519720,79519820,79519920,0
0,79601930,[1번][3급]스켈레마 소켓카드 [HP회복],79519030,79519130,79519230,79519330,79519430,79519530,79519630,79519730,79519830,79519930,0
0,79601940,[1번][4급]붐붐 소켓카드 [HP회복],79519040,79519140,79519240,79519340,79519440,79519540,79519640,79519740,79519840,79519940,0
0,79601950,[1번][5급]파란 초목이 소켓카드 [HP회복],79519050,79519150,79519250,79519350,79519450,79519550,79519650,79519750,79519850,79519950,0
0,79601960,[1번][6급]파란 초목이 소켓카드 [HP회복],79519060,79519160,79519260,79519360,79519460,79519560,79519660,79519760,79519860,79519960,0
0,79601970,[1번][7급]HP회복 소켓카드 [HP회복],79519070,79519170,79519270,79519370,79519470,79519570,79519670,79519770,79519870,79519970,0
0,79601980,[1번][8급]HP회복 소켓카드 [HP회복],79519080,79519180,79519280,79519380,79519480,79519580,79519680,79519780,79519880,79519980,0
0,79602020,[1번][2급]붉은 철퇴 미라 소켓카드 [HP최대],79520020,79520120,79520220,79520320,79520420,79520520,79520620,79520720,79520820,79520920,0
0,79602030,[1번][3급]스켈레바 소켓카드 [HP최대],79520030,79520130,79520230,79520330,79520430,79520530,79520630,79520730,79520830,79520930,0
0,79602040,[1번][4급]투사 켄타 소켓카드 [HP최대],79520040,79520140,79520240,79520340,79520440,79520540,79520640,79520740,79520840,79520940,0
0,79602050,[1번][5급]숲 꽃 요정 소켓카드 [HP최대],79520050,79520150,79520250,79520350,79520450,79520550,79520650,79520750,79520850,79520950,0
0,79602060,[1번][6급]숲 꽃 요정 소켓카드 [HP최대],79520060,79520160,79520260,79520360,79520460,79520560,79520660,79520760,79520860,79520960,0
0,79602070,[1번][7급]HP최대 소켓카드 [HP최대],79520070,79520170,79520270,79520370,79520470,79520570,79520670,79520770,79520870,79520970,0
0,79602080,[1번][8급]HP최대 소켓카드 [HP최대],79520080,79520180,79520280,79520380,79520480,79520580,79520680,79520780,79520880,79520980,0
0,79602120,[1번][2급]쇠망치 미라 소켓카드 [MP최대],79521020,79521120,79521220,79521320,79521420,79521520,79521620,79521720,79521820,79521920,0
0,79602130,[1번][3급]용암 붐붐 소켓카드 [MP최대],79521030,79521130,79521230,79521330,79521430,79521530,79521630,79521730,79521830,79521930,0
0,79602140,[1번][4급]푸카 쵸피 소켓카드 [MP최대],79521040,79521140,79521240,79521340,79521440,79521540,79521640,79521740,79521840,79521940,0
0,79602150,[1번][5급]앙가코크 예티 소켓카드 [MP최대],79521050,79521150,79521250,79521350,79521450,79521550,79521650,79521750,79521850,79521950,0
0,79602160,[1번][6급]앙가코크 예티 소켓카드 [MP최대],79521060,79521160,79521260,79521360,79521460,79521560,79521660,79521760,79521860,79521960,0
0,79602170,[1번][7급]MP최대 소켓카드 [MP최대],79521070,79521170,79521270,79521370,79521470,79521570,79521670,79521770,79521870,79521970,0
0,79602180,[1번][8급]MP최대 소켓카드 [MP최대],79521080,79521180,79521280,79521380,79521480,79521580,79521680,79521780,79521880,79521980,0
0,79602220,[1번][2급]스켈레톤 엉클 소켓카드 [MP회복],79522020,79522120,79522220,79522320,79522420,79522520,79522620,79522720,79522820,79522920,0
0,79602230,[1번][3급]작은 용암붐붐 소켓카드 [MP회복],79522030,79522130,79522230,79522330,79522430,79522530,79522630,79522730,79522830,79522930,0
0,79602240,[1번][4급]복어 소켓카드 [MP회복],79522040,79522140,79522240,79522340,79522440,79522540,79522640,79522740,79522840,79522940,0
0,79602250,[1번][5급]예티 소켓카드 [MP회복],79522050,79522150,79522250,79522350,79522450,79522550,79522650,79522750,79522850,79522950,0
0,79602260,[1번][6급]예티 소켓카드 [MP회복],79522060,79522160,79522260,79522360,79522460,79522560,79522660,79522760,79522860,79522960,0
0,79602270,[1번][7급]MP회복 소켓카드 [MP회복],79522070,79522170,79522270,79522370,79522470,79522570,79522670,79522770,79522870,79522970,0
0,79602280,[1번][8급]MP회복 소켓카드 [MP회복],79522080,79522180,79522280,79522380,79522480,79522580,79522680,79522780,79522880,79522980,0
0,79602320,[1번][2급]스켈레톤 정찰병 소켓카드 [최대HP증폭],79523020,79523120,79523220,79523320,79523420,79523520,79523620,79523720,79523820,79523920,0
0,79602330,[1번][3급]큰 호박 너구리 소켓카드 [최대HP증폭],79523030,79523130,79523230,79523330,79523430,79523530,79523630,79523730,79523830,79523930,0
0,79602340,[1번][4급]정찰병 켄타 소켓카드 [최대HP증폭],79523040,79523140,79523240,79523340,79523440,79523540,79523640,79523740,79523840,79523940,0
0,79602350,[1번][5급]일곱 난쟁이 넷째 소켓카드 [최대HP증폭],79523050,79523150,79523250,79523350,79523450,79523550,79523650,79523750,79523850,79523950,0
0,79602360,[1번][6급]일곱 난쟁이 넷째 소켓카드 [최대HP증폭],79523060,79523160,79523260,79523360,79523460,79523560,79523660,79523760,79523860,79523960,0
0,79602370,[1번][7급]최대HP증폭 소켓카드 [최대HP증폭],79523070,79523170,79523270,79523370,79523470,79523570,79523670,79523770,79523870,79523970,0
0,79602380,[1번][8급]최대HP증폭 소켓카드 [최대HP증폭],79523080,79523180,79523280,79523380,79523480,79523580,79523680,79523780,79523880,79523980,0
0,79602420,[1번][2급]스켈레톤 투척병 소켓카드 [최대MP증폭],79524020,79524120,79524220,79524320,79524420,79524520,79524620,79524720,79524820,79524920,0
0,79602430,[1번][3급]화난 스켈레톤 정찰병 소켓카드 [최대MP증폭],79524030,79524130,79524230,79524330,79524430,79524530,79524630,79524730,79524830,79524930,0
0,79602440,[1번][4급]켄타 소켓카드 [최대MP증폭],79524040,79524140,79524240,79524340,79524440,79524540,79524640,79524740,79524840,79524940,0
0,79602450,[1번][5급]토르나크 예티 소켓카드 [최대MP증폭],79524050,79524150,79524250,79524350,79524450,79524550,79524650,79524750,79524850,79524950,0
0,79602460,[1번][6급]토르나크 예티 소켓카드 [최대MP증폭],79524060,79524160,79524260,79524360,79524460,79524560,79524660,79524760,79524860,79524960,0
0,79602470,[1번][7급]최대MP증폭 소켓카드 [최대MP증폭],79524070,79524170,79524270,79524370,79524470,79524570,79524670,79524770,79524870,79524970,0
0,79602480,[1번][8급]최대MP증폭 소켓카드 [최대MP증폭],79524080,79524180,79524280,79524380,79524480,79524580,79524680,79524780,79524880,79524980,0
0,80007001,해바라기 펫 아이템 백,50130030,50130040,50100130,79000010,79000020,79000030,79000040,0,0,0,0
1,80007001,해바라기 펫 아이템 백,50130030,50130040,50100130,79000010,79000020,79000030,79000040,0,0,0,0
0,80007002,해바라기 펫 아이템 백,50130050,50130060,50100150,79000010,79000020,79000030,79000040,0,0,0,0
1,80007002,해바라기 펫 아이템 백,50130050,50130060,50100150,79000010,79000020,79000030,79000040,0,0,0,0
0,80007003,해바라기 펫 아이템 백,50130070,50130080,50100160,79000010,79000020,79000030,79000040,0,0,0,0
1,80007003,해바라기 펫 아이템 백,50130070,50130080,50100160,79000010,98003940,98006320,98002360,0,0,0,0
0,80007004,해바라기 펫 아이템 백,50130090,50130100,50100170,79000010,79000020,79000030,79000040,0,0,0,0
1,80007004,해바라기 펫 아이템 백,50130090,50130100,50100170,79000010,98003940,98006320,98002370,0,0,0,0
0,80101000,크리스탈 조각(히든맵 백),80101000,0,0,0,0,0,0,0,0,0,0
0,80101010,크리스탈 조각(히든맵 백),80101010,0,0,0,0,0,0,0,0,0,0
0,80101020,크리스탈 조각(히든맵 백),80101020,0,0,0,0,0,0,0,0,0,0
0,80102000,크리스탈 조각(히든맵 백),80102000,0,0,0,0,0,0,0,0,0,0
0,80102010,크리스탈 조각(히든맵 백),80102010,0,0,0,0,0,0,0,0,0,0
0,80102020,크리스탈 조각(히든맵 백),80102020,0,0,0,0,0,0,0,0,0,0
0,80103000,크리스탈 조각(히든맵 백),80103000,0,0,0,0,0,0,0,0,0,0
0,80103010,크리스탈 조각(히든맵 백),80103010,0,0,0,0,0,0,0,0,0,0
0,80104000,크리스탈 조각(히든맵 백),80104000,0,0,0,0,0,0,0,0,0,0
0,80104010,크리스탈 조각(히든맵 백),80104010,0,0,0,0,0,0,0,0,0,0
0,80105000,크리스탈 조각(히든맵 백),80105000,0,0,0,0,0,0,0,0,0,0
0,80105010,크리스탈 조각(히든맵 백),80105010,0,0,0,0,0,0,0,0,0,0
0,80105020,크리스탈 조각(히든맵 백),80105020,0,0,0,0,0,0,0,0,0,0
0,80106000,크리스탈 조각(히든맵 백),80106000,0,0,0,0,0,0,0,0,0,0
0,80106010,크리스탈 조각(히든맵 백),80106010,0,0,0,0,0,0,0,0,0,0
0,80106020,크리스탈 조각(히든맵 백),80106020,0,0,0,0,0,0,0,0,0,0
0,80107000,크리스탈 조각(히든맵 백),80107000,0,0,0,0,0,0,0,0,0,0
0,80107010,크리스탈 조각(히든맵 백),80107010,0,0,0,0,0,0,0,0,0,0
0,80107020,크리스탈 조각(히든맵 백),80107020,0,0,0,0,0,0,0,0,0,0
0,80108000,크리스탈 조각(히든맵 백),80108000,0,0,0,0,0,0,0,0,0,0
0,80108010,크리스탈 조각(히든맵 백),80108010,0,0,0,0,0,0,0,0,0,0
0,80108020,크리스탈 조각(히든맵 백),80108020,0,0,0,0,0,0,0,0,0,0
0,80201000,크리스탈 조각(히든맵 백),80201000,0,0,0,0,0,0,0,0,0,0
0,80201010,크리스탈 조각(히든맵 백),80201010,0,0,0,0,0,0,0,0,0,0
0,80201020,크리스탈 조각(히든맵 백),80201020,0,0,0,0,0,0,0,0,0,0
0,80201030,크리스탈 조각(히든맵 백),80201030,0,0,0,0,0,0,0,0,0,0
