SkillNo,Level,NameNo,RscNameNo,ActionName,Memo,Type,ClassLimit,LevelLimit,WeaponLimit,StateLimit,ParentSkill,Target,Range,CastTime,CoolTime,AnimationTime,MP,HP,EffectID,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,CmdStringNo,DraClassLimit,f_ActionCategory
6059102,0,0,0,a_mon_shot_02,두두 시리즈 연다라 흙 던지기 1단계,2,0,0,0,0,1,2,160,700,0,2500,0,0,0,6059102,0,20820,0,6059108,200,6000001,201,0,0,0,0,0
6059103,0,0,0,a_mon_shot_03,두두 시리즈 마법 던지기 1단계,2,0,0,0,0,1,2,160,1000,0,1500,0,0,0,6059103,0,20820,0,0,200,6000001,201,0,0,0,0,0
6059104,0,0,0,a_mon_melee_skill_01,두두 시리즈 바닥 내려치기 스킬,2,0,0,0,0,1,2,180,1000,0,1833,0,0,0,6059104,0,20820,6000000,6059109,200,6000001,0,0,0,0,0,0
6059105,0,0,0,a_mon_melee_skill_02,두두 시리즈 땅 속으로 들어가기,2,0,0,0,0,1,2,60,400,0,5000,0,0,0,6059100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6059106,0,0,0,a_mon_melee_skill_03,두두 시리즈 땅 밖으로 나가기,2,0,0,0,0,1,2,60,400,1000,1800,0,0,0,6059100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6059107,0,0,0,a_mon_shot_02,두두 시리즈 연다라 흙 던지기 2단계,2,0,0,0,0,1,2,140,630,0,2375,0,0,0,6059102,0,20820,0,6059108,200,6000001,202,0,0,0,0,0
6059108,0,0,0,a_mon_shot_02,두두 시리즈 연다라 흙 던지기 3단계,2,0,0,0,0,1,2,140,560,0,2250,0,0,0,6059102,0,20820,0,6059108,200,6000001,203,0,0,0,0,0
6059109,0,0,0,a_mon_shot_02,두두 시리즈 연다라 흙 던지기 4단계,2,0,0,0,0,1,2,140,490,0,2000,0,0,0,6059102,0,20820,0,6059108,200,6000001,204,0,0,0,0,0
6059110,0,0,0,0,두두 스킬 그룹,6,0,0,0,0,0,2,140,0,0,0,0,0,0,6059110,0,0,0,0,0,0,0,0,0,0,0,0
6059111,0,0,0,a_mon_shot_03,두두 시리즈 마법 던지기 2단계,2,0,0,0,0,1,2,140,900,0,1425,0,0,0,6059103,0,20820,0,0,200,6000001,202,0,0,0,0,0
6059112,0,0,0,a_mon_shot_03,두두 시리즈 마법 던지기 3단계,2,0,0,0,0,1,2,140,800,0,1350,0,0,0,6059103,0,20820,0,0,200,6000001,203,0,0,0,0,0
6059113,0,0,0,a_mon_shot_03,두두 시리즈 마법 던지기 4단계,2,0,0,0,0,1,2,140,700,0,1200,0,0,0,6059103,0,20820,0,0,200,6000001,204,0,0,0,0,0
6059400,0,0,0,a_mon_melee_01,데스킹 두두 정예 양손으로 바닥 내려치기,2,0,0,0,0,1,2,350,700,0,1833,0,0,0,6059400,0,20820,6000000,6059415,200,6000001,0,0,0,0,0,0
6059401,0,0,0,a_mon_melee_02,데스킹 두두 정예 박수치기,2,0,0,0,0,1,2,140,700,0,1500,0,0,0,6059401,0,20820,0,6059414,200,6000001,0,0,0,0,0,0
6059402,0,0,0,a_mon_shot_skill_01,데스킹 두두 정예 소환해서 굴리기,2,0,0,0,0,1,2,300,700,0,3200,0,0,0,6059402,6059407,20820,0,0,200,6000001,0,0,0,0,0,0
6059403,0,0,0,a_mon_melee_03,데스킹 두두 정예 땅속에서 지면 긁고 다니기,2,0,0,0,0,1,2,300,1050,0,4500,0,0,0,6059403,6059408,20820,0,0,200,6000001,0,0,0,0,0,0
6059404,0,0,0,a_mon_melee_04,데스킹 두두 정예 땅속에서 지면에 몬스터 소환,2,0,0,0,0,1,2,300,1750,50000,4500,0,0,0,6059404,6059409,20820,0,0,200,6000001,0,0,0,0,0,0
6059405,0,0,0,a_mon_melee_05,데스킹 두두 정예 땅 속에 들어가기,2,0,0,0,0,1,1,100,700,10000,1000,0,0,0,6059405,0,20820,0,0,200,6000001,0,0,0,0,0,0
6059406,0,0,0,a_mon_melee_06,데스킹 두두 정예 땅 속에서 나오기,2,0,0,0,0,1,1,100,700,0,2000,0,0,0,6059406,0,20820,0,0,200,6000001,0,0,0,0,0,0
6059407,0,0,0,a_mon_melee_07,데스킹 두두 정예 지면에 몬스터 소환,2,0,0,0,0,1,2,300,1750,50000,4500,0,0,0,6059404,6059409,20820,0,0,200,6000001,0,0,0,0,0,0
6059410,0,0,0,0,데스킹 두두 스킬 그룹,6,0,0,0,0,0,2,140,0,0,0,0,0,0,6059410,0,0,0,0,0,0,0,0,0,0,0,0
6059411,0,0,0,0,데스킹 두두 스킬 그룹 2,6,0,0,0,0,0,2,140,0,0,0,0,0,0,6059411,0,0,0,0,0,0,0,0,0,0,0,0
6059412,0,0,0,a_mon_melee_skill_01,데스킹 두두 정예 바닥 강하게 내려치기,2,0,0,0,0,1,2,300,700,0,1833,0,0,100011103,6059412,6059413,20820,0,0,200,6000001,0,0,0,0,0,0
6061100,0,100010601,0,a_mon_melee_02,독버섯 기본 공격,2,0,0,0,0,6006902,2,100,1200,5000,3500,0,0,6052603,6061100,6061102,20820,6000000,0,200,6000001,6015301,0,0,0,0,0
6061101,0,0,0,a_mon_shot_01,독버섯 원거리 공격,2,0,0,0,0,1,2,140,600,0,1467,0,0,0,6061101,0,20820,0,0,200,6000001,201,0,0,0,0,0
6063100,0,0,0,a_mon_melee_01,날 다람쥐 시리즈 기본 공격,2,0,0,0,0,1,2,140,700,0,933,0,0,0,6063100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6063101,0,0,0,a_mon_dash_after_attk_02,날 다람쥐 시리즈 대쉬,2,0,0,0,0,6004201,2,200,900,0,1900,0,0,0,6063101,6063102,20820,6000000,0,200,6000001,0,0,0,0,0,0
6063102,0,0,0,a_mon_whirlwind_move,날 다람쥐 시리즈 휠윈드 전진하기,2,0,0,0,0,6006903,2,100,1350,0,2000,0,0,0,6063103,6063104,20820,6000000,0,200,6000001,0,0,0,0,0,0
6064100,1,110001801,210001801,a_mon_shot_02,거미 시리즈 넷바인더,2,0,0,0,0,6013903,2,140,500,0,733,0,0,6064100,6064100,6064101,20820,0,6013922,200,6000001,202,0,0,0,0,0
6064700,0,0,0,a_mon_melee_01,희귀_포자거미 베리어 기본 스킬,2,0,0,0,0,1,2,120,950,0,933,0,0,0,6003100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6064701,0,100010601,0,a_mon_shot_01,희귀_포자거미 베리어 독 스킬 1단계,2,0,0,0,0,6003101,2,200,1900,0,1000,0,0,6015301,6003101,6003102,20820,0,0,200,6000001,201,0,0,0,0,0
6064702,1,110001801,210001801,a_mon_shot_02,희귀_포자거미 베리어 넷바인더,2,0,0,0,0,6013903,2,200,500,0,733,0,0,6064100,6064100,6064101,20820,0,6013922,200,6000001,202,0,0,0,0,0
6067100,0,0,0,a_mon_melee_01,리라프 몸으로 때리리,2,0,0,0,0,1,2,60,600,0,1200,0,0,0,6067100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6067101,0,0,0,a_mon_shot_01,리라프 쏘기,2,0,0,0,0,1,2,140,500,0,1133,0,0,0,6067101,0,20820,0,0,200,6000001,201,0,0,0,0,0
6068100,0,0,0,a_mon_melee_01,룬포 때리기,2,0,0,0,0,1,2,80,600,0,1000,0,0,0,6068100,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6068101,0,0,0,a_mon_shot_01,룬포 이동하면서 공 치기,2,0,0,0,0,1,2,140,500,0,1267,0,0,0,6068101,0,20820,0,0,200,6000001,201,0,0,0,0,0
6068102,0,0,0,0,룬포 이동하면서 공 치기 스킬 그룹,6,0,0,0,0,0,2,140,0,0,0,0,0,0,6068102,0,0,0,0,0,0,0,0,0,0,0,0
6069100,0,0,0,a_mon_melee_01,바유 손으로 치기,2,0,0,0,0,1,2,50,900,0,1167,0,0,0,6069100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6069101,0,0,0,a_mon_melee_02,바유 두 손으로 바닥 치기,2,0,0,0,0,1,2,80,900,0,1300,0,0,0,6069101,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6070100,0,0,0,a_mon_melee_01,아라 손으로 때리기,2,0,0,0,0,1,2,80,600,0,1467,0,0,0,6070100,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6070101,0,0,0,a_mon_shot_01,아라 레이저 빔 쏘기 (원거리 스킬),2,0,0,0,0,1,2,140,600,0,1633,0,0,0,6070101,0,20820,0,0,200,6000001,201,0,0,0,0,0
6071100,0,0,0,a_mon_melee_01,크레타 박수쳐서 때리기,2,0,0,0,0,1,2,80,600,0,1400,0,0,0,6071100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6071101,0,0,0,a_mon_whirlwind,크레타 휠윈드,2,0,0,0,0,6006902,2,100,1080,5000,1800,0,0,0,6071101,0,20820,6071102,6000000,200,6000001,0,0,0,0,0,0
6071102,1,6071102,0,a_mon_melee_fin_01,크레타 PC 묶기,2,0,0,0,0,1,2,80,500,0,4000,0,0,6071102,6071103,6071104,20820,0,0,200,6000001,0,0,0,0,0,0
6071420,0,0,0,0,죽으면서 수박 소환,2,0,0,0,0,6025904,1,500,1,0,0,0,0,0,6071420,6071421,20820,0,0,200,6000001,0,0,0,0,0,0
6071620,0,0,0,0,죽으면서 할로윈 고스트 소환,2,0,0,0,0,6025904,1,500,1,0,0,0,0,0,6071620,6071621,20820,0,0,200,6000001,0,0,0,0,0,0
6071630,0,0,0,a_mon_melee_02,할로윈 고스트 기본 공격,2,0,0,0,0,1,2,40,633,0,1700,0,0,0,6071630,0,20820,0,0,200,6000001,0,0,0,0,0,0
6071700,0,0,0,0,죽으면서 초목 소환,2,0,0,0,0,6025904,1,500,1,0,0,0,0,0,6071700,6071701,20820,0,0,200,6000001,0,0,0,0,0,0
6072100,0,0,0,a_mon_shot_01,토템 폴 아랫단 쏘기,2,0,0,0,0,1,2,140,600,0,567,0,0,0,6072100,0,20820,0,0,200,6000001,201,0,0,0,0,0
6072101,0,0,0,a_mon_shot_02,토템 폴 중간단 쏘기,2,0,0,0,0,1,2,140,600,0,567,0,0,0,6072101,0,20820,0,0,200,6000001,201,0,0,0,0,0
6072102,0,0,0,a_mon_shot_03,토템 폴 윗단 쏘기,2,0,0,0,0,1,2,140,600,0,567,0,0,0,6072102,0,20820,0,0,200,6000001,201,0,0,0,0,0
6072103,0,0,0,a_mon_shot_skill_01,토템 폴 모든단 쏘기,2,0,0,0,0,1,2,140,600,0,567,0,0,0,6072103,0,20820,0,0,200,6000001,201,0,0,0,0,0
6073100,0,0,0,a_mon_melee_01,희귀_화난 나무꾼 버나언 기본 공격,2,0,0,0,0,1,2,100,1100,0,1567,0,0,0,6017700,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074100,0,0,0,a_mon_melee_01,게이트키퍼 기본공격,2,0,0,0,0,1,2,120,1000,0,2000,0,0,0,6074100,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6074101,10,100010901,0,a_mon_melee_skill_01,게이트키퍼 pc 날리기,2,0,0,0,0,1,2,120,1000,0,2000,0,0,6074101,6074101,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6074102,0,0,0,a_mon_massive_projectile_jump,게이트키퍼 점프해서 석상 떨구기,2,0,0,0,0,6013909,2,300,1000,5000,3000,0,0,0,6074102,6074103,20820,6000000,0,200,6000001,0,0,0,0,0,0
6074103,0,0,0,0,게이트키퍼 몬스터 소환+방어버프,6,0,0,0,0,0,2,140,0,0,0,0,0,0,6074108,0,0,0,0,0,0,0,0,0,0,0,0
6074104,30,100010901,0,a_mon_antares_laser,게이트키퍼 석화(눈에서레이저),2,0,0,0,0,1,2,120,300,60000,5033,0,0,6074104,6074104,6074105,20820,0,0,200,6000001,0,0,0,0,0,0
6074105,0,0,0,a_mon_melee_skill_03,게이트키퍼 몬스터 소환,2,0,0,0,0,6025904,1,300,1000,0,2833,0,0,0,6074106,6074107,20820,0,0,200,6000001,0,0,0,0,0,0
6074106,0,0,0,a_mon_melee_skill_02,게이트키퍼 몬스터 방어버프,1,0,0,0,0,5,1,40,0,0,0,0,0,6074100,6074109,0,20820,0,0,0,0,0,0,0,0,0,0
6074107,0,0,0,a_mon_dieskill_01,게이트 키퍼죽으며 정예 피 빼기,1,0,0,0,0,6089401,64,5000,0,0,0,0,0,0,6074110,0,20820,0,0,0,0,0,0,0,0,0,0
6074200,0,0,0,a_mon_melee_01,반헬싱 기본공격,2,0,0,0,0,1,2,50,1000,0,967,0,0,0,6074200,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074201,0,0,0,a_mon_melee_02,반헬싱 산탄총 발사,2,0,0,0,0,1,2,50,1000,0,1067,0,0,0,6074201,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6074202,0,0,0,a_mon_shot_01,반헬싱 부메랑 발사(1개),2,0,0,0,0,1,2,1000,1000,0,2100,0,0,0,6074202,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074203,0,0,0,a_mon_shot_sixshot,반헬싱 부메랑 발사(6개),2,0,0,0,0,1,2,1000,1000,0,2100,0,0,0,6074203,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074204,0,0,0,a_mon_massive_projectile,반헬싱 석궁발사,2,0,0,0,0,1,2,1000,567,0,900,0,0,0,6074204,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074205,0,0,0,a_mon_melee_04,반헬싱 산탄총 기모아 발사,2,0,0,0,0,1,2,1000,1000,0,2100,0,0,0,6074205,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6074206,0,0,0,a_mon_melee_03,반헬싱 워크라이(나에게효과),1,0,0,0,0,5,1,100,1000,10000,1400,0,0,6074310,6074206,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074300,0,0,0,a_mon_melee_01,드라큘라 기본공격,2,0,0,0,0,1,2,120,300,100,900,0,0,0,6074300,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6074301,0,0,0,a_mon_shot_around_01,드라큘라 마법탄 8방향발사,2,0,0,0,0,1,2,1000,933,100,1200,0,0,0,6074301,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074302,0,0,0,a_mon_melee_02,드라큘라 박쥐방어,1,0,0,0,0,5,1,40,2000,60000,867,0,0,6074301,6074302,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074303,0,0,0,a_mon_melee_03,드라큘라 분신술,2,0,0,0,0,6025904,1,1000,3000,120000,1000,0,0,0,6074303,6074312,20820,0,0,200,6000001,0,0,0,0,0,0
6074304,0,0,0,a_mon_melee_04,드라큘라 순간이동,2,0,0,0,0,1,2,1000,0,100,167,0,0,0,6074304,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074305,0,0,0,a_mon_blackhole_01,드라큘라 블랙홀만들기,2,0,0,0,0,1,2,1000,667,3200,500,0,0,0,6074305,6074308,20820,0,0,200,6000001,0,0,0,0,0,0
6074306,0,0,0,a_mon_melee_06,드라큘라 pc암흑 만들기,2,0,0,0,0,1,2,1000,1000,4000,1000,0,0,6074302,6074306,0,20820,0,0,200,6000001,0,0,0,0,0,0
6074307,0,0,0,a_mon_bat_missile_03,드라큘라 박쥐떼 만들기,2,0,0,0,0,1,2,1000,1300,0,3000,0,0,0,6074307,6074310,20820,6000000,0,200,6000001,0,0,0,0,0,0
6075100,0,0,0,a_mon_melee_01,가고일 (Gargoyle_base) 기본 치기,2,0,0,0,0,1,2,90,600,0,1100,0,0,0,6075100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6075101,0,0,0,a_mon_melee_02,가고일 (Gargoyle_base) 기본 연달아 물기,2,0,0,0,0,1,2,90,600,0,900,0,0,0,6075101,0,20820,0,0,200,6000001,0,0,0,0,0,0
6075102,0,0,0,a_mon_melee_03,가고일 (Gargoyle_base) 기본 연달아 치기,2,0,0,0,0,1,2,90,600,0,700,0,0,0,6075102,0,20820,0,0,200,6000001,0,0,0,0,0,0
6075200,0,0,0,a_mon_shot_01,리프 가고일 (Gargoyle_leap) 기본 던지기,2,0,0,0,0,1,2,180,600,0,750,0,0,0,6075200,0,20820,0,0,200,6000001,201,0,0,0,0,0
6075201,0,0,0,a_mon_shot_02,리프 가고일 (Gargoyle_leap) 기본 연달아 던지기,2,0,0,0,0,1,2,180,600,0,760,0,0,0,6075201,0,20820,0,0,200,6000001,201,0,0,0,0,0
6075300,0,0,0,a_mon_shot_01,포이즌 가고일 (Gargoyle_poison) 기본 입으로 쏘기,2,0,0,0,0,1,2,180,600,0,1133,0,0,0,6075300,0,20820,0,0,200,6000001,201,0,0,0,0,0
6075301,1,100010601,100010601,a_mon_melee_01,포이즌 가고일 (Gargoyle_poison) 기본 토해서 독 버프 걸기,2,0,0,0,0,109001401,1,100,600,0,2833,0,0,6075301,6075301,6075302,20820,0,0,200,6000001,0,0,0,0,0,0
6076100,0,0,0,a_mon_melee_01,괴물사전 (Monster_Dictionary) 기본 치기,2,0,0,0,0,1,2,100,600,0,800,0,0,0,6076100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6076101,0,0,0,a_mon_melee_02,괴물사전 (Monster_Dictionary) 기준 책 찍기,2,0,0,0,0,1,2,80,600,0,667,0,0,0,6076101,0,20820,0,0,200,6000001,0,0,0,0,0,0
6076102,0,0,0,a_mon_breath,괴물사전 (Monster_Dictionary) 기준 문자 쏘기,2,0,0,0,0,6006902,2,140,600,0,1667,0,0,0,6076102,6076105,20820,0,0,200,6000001,201,0,0,0,0,0
6076103,0,0,0,a_mon_massive_projectile,괴물사전 (Monster_Dictionary) 기준 책 무더기 떨어트리기,2,0,0,0,0,6013909,2,140,700,1000,2000,0,0,0,6076103,6076104,20820,0,0,200,6000001,0,0,0,0,0,0
6077100,0,0,0,a_mon_melee_01,파수꾼 (keeper_01) 기본 치기,2,0,0,0,0,1,2,140,600,0,1000,0,0,0,6077100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6077101,0,0,0,a_mon_melee_02,파수꾼 (keeper_01) 기본 내려 치기,2,0,0,0,0,1,2,140,600,0,1067,0,0,0,6077101,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6077102,0,0,0,a_mon_melee_03,파수꾼 (keeper_01) 기본 보호막 생성,2,0,0,0,0,6009603,1,140,600,50000,800,0,0,6077102,6077102,6077103,20820,0,0,200,6000001,0,0,0,0,0,0
6077103,0,0,0,a_mon_melee_04,파수꾼 (keeper_01) 기본 강하게 내려찍기,2,0,0,0,0,1,2,140,600,0,1533,0,0,0,6077104,0,0,0,0,200,6000001,0,0,0,0,0,0
6077104,0,0,0,a_mon_shot_01,파수꾼 (keeper_01) 기본 던져서 묶기(넷바인더),2,0,0,0,0,6013903,2,180,500,12000,1067,0,0,6077104,6077105,0,20820,0,6013922,200,6000001,202,0,0,0,0,0
6078100,0,0,0,a_mon_melee_01,오래된 궤짝 (box_long) 기본 물기,2,0,0,0,0,1,2,80,600,0,733,0,0,0,6078100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6078101,0,0,0,a_mon_melee_02,오래된 궤짝 (box_long) 기본 연달아 물기,2,0,0,0,0,1,2,80,600,0,1000,0,0,0,6078101,0,20820,0,0,200,6000001,0,0,0,0,0,0
6078102,0,0,0,a_mon_shot_01,오래된 궤짝 (box_long) 기본 이빨 쏘기,2,0,0,0,0,1,2,140,600,0,667,0,0,0,6078102,0,20820,0,0,200,6000001,201,0,0,0,0,0
6078103,0,0,0,a_mon_melee_03,오래된 궤짝 (box_long) 기본 소환하기,2,0,0,0,0,6025904,1,300,1000,50000,667,0,0,0,6078103,6078104,20820,0,0,200,6000001,0,0,0,0,0,0
6078200,0,0,0,a_mon_melee_03,버려진 궤짝 (box_dumper) 기본 소환하기,2,0,0,0,0,6025904,1,300,1000,50000,667,0,0,0,6078200,6078201,20820,0,0,200,6000001,0,0,0,0,0,0
6078300,0,0,0,a_mon_melee_03,비밀의 궤짝 (box_mystery) 기본 소환하기,2,0,0,0,0,6025904,1,300,1000,50000,667,0,0,0,6078300,6078301,20820,0,0,200,6000001,0,0,0,0,0,0
6079100,0,0,0,a_mon_melee_01,고통받는 좀비 (zombie_agony) 기본 치기,2,0,0,0,0,1,2,80,600,0,733,0,0,0,6079100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6079101,0,0,0,a_mon_melee_02,고통받는 좀비 (zombie_agony) 기본 쇠구슬 치기,2,0,0,0,0,1,2,100,600,0,867,0,0,0,6079101,0,20820,0,0,200,6000001,0,0,0,0,0,0
6079102,0,0,0,a_mon_melee_03,고통받는 좀비 (zombie_agony) 기본 쇠구슬 내려치기,2,0,0,0,0,1,2,100,600,0,1367,0,0,0,6079102,0,20820,0,0,200,6000001,0,0,0,0,0,0
6079103,1,100010201,100010201,a_mon_whirlwind,고통받는 좀비 (zombie_agony) 기본 휠윈드,2,0,0,0,0,6006902,2,100,1350,5000,2000,0,0,100010202,6079103,6079104,20820,6000000,0,200,6000001,0,0,0,0,0,0
6080100,0,0,0,a_mon_melee_01,목 없는 기사 (Greed_knight_neck_1) 기준 기본 제자리에서 휘두르기,2,0,0,0,0,1,2,140,600,0,800,0,0,0,6080100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6080101,0,0,0,a_mon_melee_02,목 없는 기사 (Greed_knight_neck_1) 기준 기본 힘들어 하기,2,0,0,0,0,1,1,120,600,0,1000,0,0,0,6080101,0,20820,0,0,200,6000001,0,0,0,0,0,0
6080102,0,0,0,a_mon_dash_piercing_attk,목 없는 기사 (Greed_knight_neck_1) 기준 돌진하면서 휘두르기,2,0,0,0,0,6004904,2,300,1500,0,2000,0,0,0,6080102,6080103,20820,0,6004912,200,6000001,0,0,0,0,0,0
6080103,0,0,0,0,목 없는 기사 (Greed_knight_neck_1) 스킬 그룹,6,0,0,0,0,0,2,300,0,0,0,0,0,0,6080104,0,0,0,0,0,0,0,0,0,0,0,0
6081100,0,0,0,a_mon_melee_01,초대받은 귀족 부인 (nobility_guest_fan) 기본 치기,2,0,0,0,0,1,2,80,600,0,733,0,0,0,6081100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6081101,0,0,0,a_mon_shot_01,초대받은 귀족 부인 (nobility_guest_fan) 기본 쏘기,2,0,0,0,0,1,2,140,600,0,800,0,0,0,6081101,0,20820,0,0,200,6000001,201,0,0,0,0,0
6081102,0,0,0,a_mon_melee_02,초대받은 귀족 부인 (nobility_guest_fan) 기본 부채 크게해서 때리기,2,0,0,0,0,1,2,100,800,0,1067,0,0,0,6081102,0,20820,6000000,0,200,6000001,0,0,0,0,0,0
6081103,0,0,0,a_mon_breath,초대받은 귀족 부인 (nobility_guest_fan) 기본 비명 지르기,2,0,0,0,0,6006902,2,200,800,0,1800,0,0,0,6081103,6081110,20820,0,0,200,6000001,0,0,0,0,0,0
6081104,0,0,0,a_mon_melee_02,초대받은 귀족 영애 (nobility_guest_sunshade) 기본 양산 찌르기,2,0,0,0,0,1,2,100,600,0,1200,0,0,0,6081104,0,20820,0,0,200,6000001,0,0,0,0,0,0
6081105,0,0,0,a_mon_melee_04,초대받은 귀족 부인 (nobility_guest_fan) 기본 자신에게 저주 걸기,2,0,0,0,0,109001401,1,200,300,20000,1000,0,0,6081105,6081105,6081106,20820,0,0,200,6000001,0,0,0,0,0,0
6081106,0,0,0,a_mon_melee_02,반클리프 하녀 (maid) 해골 소환하기,2,0,0,0,0,6025904,1,300,1000,1000000,1233,0,0,0,6081108,6081109,20820,0,0,200,6000001,0,0,0,0,0,0
6081300,0,0,0,a_mon_melee_01,초대받은 귀족 (nobility_guest_stick) 기준 기본 치기,2,0,0,0,0,1,2,70,600,0,967,0,0,0,6081300,0,20820,0,0,200,6000001,0,0,0,0,0,0
6081301,0,0,0,a_mon_summon_thorn,초대받은 귀족 (nobility_guest_stick) 기준 PC 주변에 검은 원 생기고 손이 올라온다,2,0,0,0,0,6018904,2,150,500,4000,2000,0,0,0,6081301,6081302,20820,0,0,200,6000001,0,0,0,0,0,0
6081302,0,0,0,a_mon_shot_01,초대받은 귀족 (nobility_guest_stick) 기준 해골 발사,2,0,0,0,0,1,2,140,600,0,833,0,0,0,6081304,0,20820,0,0,200,6000001,201,0,0,0,0,0
6081303,1,100010601,100010601,a_mon_melee_03,"초대받은 귀족 (nobility_guest_stick) 기준 유령 자신에게 버프걸기(MP 반으로 깍는다, 스킬 시전 시간 + 50% 증가, 스킬 쿨 타임 +10초)",2,0,0,0,0,109001401,1,60,600,20000,2000,0,0,6081303,6081305,6081306,20820,0,0,200,6000001,0,0,0,0,0,0
6082200,0,0,0,a_mon_melee_01,반클리프 지배인 (maid_menial_1) 기준 기본 치기,2,0,0,0,0,1,2,70,600,0,933,0,0,0,6082200,0,20820,0,0,200,6000001,0,0,0,0,0,0
6082201,1,100010601,100010601,a_mon_melee_02,반클리프 지배인 (maid_menial_1) 기준 토해서 PC의 HP를 1/3 상태로 만든다,2,0,0,0,0,6003101,2,70,600,0,1333,0,0,6082201,6082201,6082202,20820,6000000,6015908,200,6000001,6015301,0,0,0,0,0
6082202,0,0,0,a_mon_breath,반클리프 지배인 (maid_menial_1) 기준 소리지르기,2,0,0,0,0,1,2,150,867,0,1700,0,0,0,6082203,6082206,20820,6000000,6004910,200,6000001,0,0,0,0,0,0
6082203,1,100010601,100010601,a_mon_melee_04,반클리프 지배인 (maid_menial_1) 기준 유령 자기 자신에게 버프 걸기,2,0,0,0,0,109001401,1,60,600,20000,2000,0,0,6082203,6082204,6082205,20820,0,0,200,6000001,0,0,0,0,0,0
6082300,0,0,0,a_mon_melee_01,반클리프 하인 (maid_menial_2) 기준 기본 치기,2,0,0,0,0,1,2,70,600,0,1033,0,0,0,6082300,0,20820,0,0,200,6000001,0,0,0,0,0,0
6082301,0,0,0,a_mon_melee_02,반클리프 하인 (maid_menial_2) 기준 토해서 PC의 HP를 1/3 상태로 만든다,2,0,0,0,0,6003101,2,70,600,0,1333,0,0,6082301,6082301,6082302,20820,6000000,6015908,200,6000001,6015301,0,0,0,0,0
6082302,0,0,0,a_mon_whirlwind_move,반클리프 하인 (maid_menial_2) 기준 휠윈드 전진하기,2,0,0,0,0,6006903,2,140,1067,0,2000,0,0,0,6082303,6082304,20820,6000000,0,200,6000001,0,0,0,0,0,0
6082303,0,0,0,a_mon_breath,반클리프 하인 (maid_menial_2) 기준 소리 지르기,2,0,0,0,0,6006902,2,150,1700,0,1700,0,0,0,6082305,6082308,20820,6000000,6004910,200,6000001,0,0,0,0,0,0
6082304,1,100010601,100010601,a_mon_melee_04,반클리프 하인 (maid_menial_2) 기준 유령 자기 자신에게 버프 걸기,2,0,0,0,0,109001401,1,60,600,20000,2000,0,0,6082304,6082306,6082307,20820,0,0,200,6000001,0,0,0,0,0,0
6082700,0,0,0,a_mon_melee_01,하녀의 소환된 스켈레톤(N_main_skeleton) 기본 치기,2,0,0,0,0,1,2,60,100,0,700,0,0,0,6082700,0,20820,0,0,200,6000001,0,0,0,0,0,0
6083100,0,0,0,a_mon_melee_01,가니메테 (Ganymede) 기본 치기,2,0,0,0,0,1,2,80,300,0,400,0,0,0,6083100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6083101,0,0,0,a_mon_dashattk,가니메테 (Ganymede) 기본 대쉬,2,0,0,0,0,6004904,2,300,800,0,1800,0,0,0,6083101,6083102,20820,6000000,6025914,200,6000001,0,0,0,0,0,0
6083102,0,0,0,a_mon_dash_after_attk,가니메테 (Ganymede) 기본 대쉬 후 3연타 때리기,2,0,0,0,0,6004201,2,250,1800,0,500,0,0,0,6083103,6083104,20820,6000000,0,200,6000001,0,0,0,0,0,0
